,Iteration,Group,Flow,Flow_MMgal,Trips_Per_Truck,Gate_Queue_Wait,Driving_Time
347,31,Paducah,657000.0,0.657,1.698,0.753,3.727
348,31,Princeton,324000.0,0.324,2.571,0.044,4.331
349,31,Robinson,477000.0,0.477,2.409,0.006,5.621
350,31,St. Louis,3420000.0,3.42,1.704,1.882,1.867
351,31,Wood River,531000.0,0.531,2.95,0.0,4.511
352,32,Cape Girardeau,729000.0,0.729,2.077,0.093,5.142
353,32,Evansville,837000.0,0.837,2.906,0.0,4.254
354,32,Greenville,693000.0,0.693,1.51,0.257,4.975
355,32,Jonesboro,927000.0,0.927,1.0,4.175,3.722
356,32,Little Rock,2583000.0,2.583,2.609,0.0,4.655
357,32,Owensboro,756000.0,0.756,3.231,0.017,4.4
358,32,Paducah,684000.0,0.684,1.767,0.692,3.927
359,32,Princeton,297000.0,0.297,2.357,0.059,3.696
360,32,Robinson,459000.0,0.459,2.318,0.014,5.086
361,32,St. Louis,3393000.0,3.393,1.683,1.895,1.923
362,32,Wood River,567000.0,0.567,3.15,0.0,5.28
363,33,Cape Girardeau,774000.0,0.774,2.205,0.098,5.008
364,33,Evansville,801000.0,0.801,2.781,0.0,4.394
365,33,Greenville,711000.0,0.711,1.549,0.174,5.47
366,33,Jonesboro,963000.0,0.963,1.0,4.188,3.809
367,33,Little Rock,2484000.0,2.484,2.509,0.002,4.58
368,33,Owensboro,765000.0,0.765,3.269,0.014,4.671
369,33,Paducah,621000.0,0.621,1.605,0.756,3.703
370,33,Princeton,324000.0,0.324,2.571,0.075,3.849
371,33,Robinson,504000.0,0.504,2.545,0.007,6.127
372,33,St. Louis,3402000.0,3.402,1.703,1.948,1.908
373,33,Wood River,522000.0,0.522,2.9,0.0,4.64
374,34,Cape Girardeau,783000.0,0.783,2.231,0.077,5.255
375,34,Evansville,756000.0,0.756,2.625,0.0,4.134
376,34,Greenville,702000.0,0.702,1.529,0.192,5.83
377,34,Jonesboro,936000.0,0.936,1.0,4.247,3.902
378,34,Little Rock,2502000.0,2.502,2.527,0.003,4.537
379,34,Owensboro,720000.0,0.72,3.077,0.015,4.289
380,34,Paducah,657000.0,0.657,1.698,0.794,3.622
381,34,Princeton,315000.0,0.315,2.5,0.049,4.023
382,34,Robinson,477000.0,0.477,2.409,0.016,5.41
383,34,St. Louis,3411000.0,3.411,1.707,1.866,1.909
384,34,Wood River,567000.0,0.567,3.15,0.0,5.196
385,35,Cape Girardeau,819000.0,0.819,2.333,0.078,5.351
386,35,Evansville,855000.0,0.855,2.969,0.0,4.437
387,35,Greenville,738000.0,0.738,1.608,0.131,5.849
388,35,Jonesboro,945000.0,0.945,1.0,4.305,3.826
389,35,Little Rock,2511000.0,2.511,2.536,0.001,4.765
390,35,Owensboro,783000.0,0.783,3.346,0.016,4.379
391,35,Paducah,666000.0,0.666,1.721,0.835,3.627
392,35,Princeton,306000.0,0.306,2.429,0.069,3.662
393,35,Robinson,441000.0,0.441,2.227,0.002,5.032
394,35,St. Louis,3402000.0,3.402,1.695,1.884,1.986
395,35,Wood River,558000.0,0.558,3.1,0.0,5.067
396,36,Cape Girardeau,801000.0,0.801,2.282,0.081,4.98
397,36,Evansville,810000.0,0.81,2.813,0.0,4.235
398,36,Greenville,711000.0,0.711,1.549,0.084,5.92
399,36,Jonesboro,954000.0,0.954,1.019,3.913,3.859
400,36,Little Rock,2727000.0,2.727,2.755,0.0,4.757
401,36,Owensboro,738000.0,0.738,3.154,0.016,4.311
402,36,Paducah,630000.0,0.63,1.628,0.793,3.575
403,36,Princeton,306000.0,0.306,2.429,0.099,3.779
404,36,Robinson,468000.0,0.468,2.364,0.006,5.578
405,36,St. Louis,3438000.0,3.438,1.713,1.884,1.95
406,36,Wood River,621000.0,0.621,3.45,0.0,4.75
407,37,Cape Girardeau,702000.0,0.702,2.0,0.101,4.959
408,37,Evansville,801000.0,0.801,2.781,0.0,4.409
409,37,Greenville,720000.0,0.72,1.569,0.113,5.799
410,37,Jonesboro,927000.0,0.927,1.01,4.29,4.07
411,37,Little Rock,2637000.0,2.637,2.664,0.003,4.787
412,37,Owensboro,729000.0,0.729,3.115,0.017,4.584
413,37,Paducah,684000.0,0.684,1.767,0.777,3.788
414,37,Princeton,333000.0,0.333,2.643,0.143,3.832
415,37,Robinson,477000.0,0.477,2.409,0.011,5.037
416,37,St. Louis,3339000.0,3.339,1.656,1.864,1.911
417,37,Wood River,513000.0,0.513,2.85,0.0,4.094
418,38,Cape Girardeau,837000.0,0.837,2.385,0.101,4.855
419,38,Evansville,846000.0,0.846,2.938,0.0,4.194
420,38,Greenville,720000.0,0.72,1.569,0.143,5.526
421,38,Jonesboro,945000.0,0.945,1.0,4.285,3.78
422,38,Little Rock,2520000.0,2.52,2.545,0.003,4.502
423,38,Owensboro,783000.0,0.783,3.346,0.02,4.123
424,38,Paducah,657000.0,0.657,1.698,0.663,4.11
425,38,Princeton,342000.0,0.342,2.714,0.059,4.022
426,38,Robinson,459000.0,0.459,2.318,0.006,5.374
427,38,St. Louis,3474000.0,3.474,1.723,1.847,2.033
428,38,Wood River,585000.0,0.585,3.25,0.0,5.149
429,39,Cape Girardeau,810000.0,0.81,2.308,0.095,5.032
430,39,Evansville,810000.0,0.81,2.813,0.0,4.107
431,39,Greenville,729000.0,0.729,1.588,0.122,5.527
432,39,Jonesboro,927000.0,0.927,1.0,4.147,3.783
433,39,Little Rock,2610000.0,2.61,2.636,0.0,4.641
434,39,Owensboro,747000.0,0.747,3.192,0.015,4.888
435,39,Paducah,621000.0,0.621,1.605,0.776,3.545
436,39,Princeton,315000.0,0.315,2.5,0.049,4.082
437,39,Robinson,441000.0,0.441,2.227,0.007,4.965
438,39,St. Louis,3402000.0,3.402,1.71,1.949,1.826
439,39,Wood River,594000.0,0.594,3.3,0.0,4.726
440,40,Cape Girardeau,774000.0,0.774,2.205,0.124,5.108
441,40,Evansville,855000.0,0.855,2.969,0.0,4.2
442,40,Greenville,774000.0,0.774,1.686,0.115,5.923
