,Iteration,Gates,Bays,Station_Dist,Fleet,Flow,Trips_Per_Truck,Gate_Queue_Wait,Driving_Time,Gate_Time,Bay_Time,Truck_Speed,Truck_HoS
368,10,1,1,50,200,189000.0,1.0,5.878,1.146,7,35,45,14
369,11,1,1,50,10,171000.0,1.9,0.552,2.172,7,35,45,14
370,11,1,1,50,25,171000.0,1.267,3.004,1.331,7,35,45,14
371,11,1,1,50,50,171000.0,1.056,4.204,1.087,7,35,45,14
372,11,1,1,50,75,180000.0,1.0,5.024,1.032,7,35,45,14
373,11,1,1,50,100,189000.0,1.0,5.361,1.026,7,35,45,14
374,11,1,1,50,125,189000.0,1.0,5.438,1.033,7,35,45,14
375,11,1,1,50,150,189000.0,1.0,5.619,1.02,7,35,45,14
376,11,1,1,50,175,189000.0,1.0,5.592,1.027,7,35,45,14
377,11,1,1,50,200,180000.0,1.0,5.536,1.055,7,35,45,14
378,12,1,1,50,10,180000.0,2.0,0.399,1.965,7,35,45,14
379,12,1,1,50,25,180000.0,1.111,3.366,1.204,7,35,45,14
380,12,1,1,50,50,180000.0,1.0,4.622,1.047,7,35,45,14
381,12,1,1,50,75,180000.0,1.0,5.061,1.047,7,35,45,14
382,12,1,1,50,100,180000.0,1.0,5.419,1.034,7,35,45,14
383,12,1,1,50,125,180000.0,1.0,5.706,1.038,7,35,45,14
384,12,1,1,50,150,189000.0,1.0,5.485,1.031,7,35,45,14
385,12,1,1,50,175,180000.0,1.0,5.808,1.025,7,35,45,14
386,12,1,1,50,200,180000.0,1.0,5.51,1.047,7,35,45,14
387,13,1,1,50,10,189000.0,2.1,0.368,2.666,7,35,45,14
388,13,1,1,50,25,189000.0,1.105,3.107,1.382,7,35,45,14
389,13,1,1,50,50,189000.0,1.05,4.342,1.352,7,35,45,14
390,13,1,1,50,75,189000.0,1.0,5.088,1.269,7,35,45,14
391,13,1,1,50,100,189000.0,1.0,5.327,1.274,7,35,45,14
392,13,1,1,50,125,189000.0,1.0,5.303,1.307,7,35,45,14
393,13,1,1,50,150,189000.0,1.0,5.595,1.298,7,35,45,14
394,13,1,1,50,175,189000.0,1.0,5.714,1.258,7,35,45,14
395,13,1,1,50,200,189000.0,1.0,5.74,1.311,7,35,45,14
396,14,1,1,50,10,180000.0,2.0,0.289,2.337,7,35,45,14
397,14,1,1,50,25,189000.0,1.167,3.638,1.339,7,35,45,14
398,14,1,1,50,50,189000.0,1.0,4.545,1.115,7,35,45,14
399,14,1,1,50,75,189000.0,1.0,5.027,1.15,7,35,45,14
400,14,1,1,50,100,189000.0,1.0,5.274,1.128,7,35,45,14
401,14,1,1,50,125,189000.0,1.0,5.682,1.137,7,35,45,14
402,14,1,1,50,150,189000.0,1.0,5.741,1.123,7,35,45,14
403,14,1,1,50,175,189000.0,1.0,5.904,1.118,7,35,45,14
404,14,1,1,50,200,189000.0,1.0,5.73,1.122,7,35,45,14
405,15,1,1,50,10,144000.0,1.6,0.602,1.732,7,35,45,14
406,15,1,1,50,25,189000.0,1.167,3.602,1.222,7,35,45,14
407,15,1,1,50,50,189000.0,1.0,4.687,1.03,7,35,45,14
408,15,1,1,50,75,189000.0,1.0,5.089,1.028,7,35,45,14
409,15,1,1,50,100,189000.0,1.0,5.573,1.028,7,35,45,14
410,15,1,1,50,125,189000.0,1.0,5.746,1.031,7,35,45,14
411,15,1,1,50,150,189000.0,1.0,5.731,1.035,7,35,45,14
412,15,1,1,50,175,189000.0,1.0,5.67,1.029,7,35,45,14
413,15,1,1,50,200,189000.0,1.0,5.883,1.031,7,35,45,14
414,16,1,1,50,10,144000.0,1.6,0.674,1.98,7,35,45,14
415,16,1,1,50,25,180000.0,1.111,3.65,1.37,7,35,45,14
416,16,1,1,50,50,189000.0,1.0,4.712,1.194,7,35,45,14
417,16,1,1,50,75,189000.0,1.0,5.223,1.177,7,35,45,14
418,16,1,1,50,100,189000.0,1.0,5.193,1.253,7,35,45,14
419,16,1,1,50,125,189000.0,1.0,5.44,1.198,7,35,45,14
420,16,1,1,50,150,180000.0,1.0,5.511,1.215,7,35,45,14
421,16,1,1,50,175,189000.0,1.0,5.761,1.228,7,35,45,14
422,16,1,1,50,200,189000.0,1.0,5.69,1.194,7,35,45,14
423,17,1,1,50,10,171000.0,1.9,0.561,1.869,7,35,45,14
424,17,1,1,50,25,180000.0,1.111,3.478,1.081,7,35,45,14
425,17,1,1,50,50,189000.0,1.0,4.848,0.955,7,35,45,14
426,17,1,1,50,75,189000.0,1.0,5.061,0.968,7,35,45,14
427,17,1,1,50,100,189000.0,1.0,5.207,0.969,7,35,45,14
428,17,1,1,50,125,189000.0,1.0,5.535,0.961,7,35,45,14
429,17,1,1,50,150,189000.0,1.0,5.834,0.972,7,35,45,14
430,17,1,1,50,175,180000.0,1.0,5.567,0.971,7,35,45,14
431,17,1,1,50,200,189000.0,1.0,5.78,0.96,7,35,45,14
432,18,1,1,50,10,180000.0,2.0,0.524,2.108,7,35,45,14
433,18,1,1,50,25,180000.0,1.25,3.423,1.233,7,35,45,14
434,18,1,1,50,50,180000.0,1.0,4.605,0.996,7,35,45,14
435,18,1,1,50,75,189000.0,1.0,4.747,1.002,7,35,45,14
436,18,1,1,50,100,189000.0,1.0,5.322,1.002,7,35,45,14
437,18,1,1,50,125,180000.0,1.0,5.45,1.002,7,35,45,14
438,18,1,1,50,150,189000.0,1.0,5.673,0.984,7,35,45,14
439,18,1,1,50,175,189000.0,1.0,5.77,0.983,7,35,45,14
440,18,1,1,50,200,189000.0,1.0,5.773,0.978,7,35,45,14
441,19,1,1,50,10,189000.0,2.1,0.455,2.248,7,35,45,14
442,19,1,1,50,25,180000.0,1.111,3.505,1.16,7,35,45,14
443,19,1,1,50,50,189000.0,1.0,4.387,1.07,7,35,45,14
444,19,1,1,50,75,180000.0,1.0,4.679,1.018,7,35,45,14
445,19,1,1,50,100,189000.0,1.0,5.11,1.072,7,35,45,14
446,19,1,1,50,125,189000.0,1.0,5.531,1.058,7,35,45,14
447,19,1,1,50,150,189000.0,1.0,5.588,1.063,7,35,45,14
448,19,1,1,50,175,189000.0,1.0,5.787,1.068,7,35,45,14
449,19,1,1,50,200,189000.0,1.0,5.774,1.067,7,35,45,14
450,20,1,1,50,10,189000.0,2.1,0.493,2.125,7,35,45,14
451,20,1,1,50,25,180000.0,1.111,3.185,1.114,7,35,45,14
452,20,1,1,50,50,189000.0,1.0,4.91,0.99,7,35,45,14
453,20,1,1,50,75,189000.0,1.0,5.156,0.974,7,35,45,14
454,20,1,1,50,100,189000.0,1.0,5.253,0.985,7,35,45,14
455,20,1,1,50,125,189000.0,1.0,5.717,0.979,7,35,45,14
456,20,1,1,50,150,189000.0,1.0,5.676,0.977,7,35,45,14
457,20,1,1,50,175,189000.0,1.0,5.79,0.982,7,35,45,14
458,20,1,1,50,200,180000.0,1.0,5.679,1.008,7,35,45,14
459,21,1,1,50,10,171000.0,1.9,0.392,2.427,7,35,45,14
460,21,1,1,50,25,180000.0,1.111,3.273,1.302,7,35,45,14
461,21,1,1,50,50,180000.0,1.0,4.99,1.205,7,35,45,14
462,21,1,1,50,75,180000.0,1.0,5.057,1.159,7,35,45,14
463,21,1,1,50,100,180000.0,1.0,5.286,1.158,7,35,45,14
464,21,1,1,50,125,189000.0,1.0,5.537,1.12,7,35,45,14
465,21,1,1,50,150,189000.0,1.0,5.713,1.115,7,35,45,14
466,21,1,1,50,175,180000.0,1.0,5.8,1.161,7,35,45,14
467,21,1,1,50,200,180000.0,1.0,5.766,1.163,7,35,45,14
468,22,1,1,50,10,189000.0,2.1,0.314,2.513,7,35,45,14
469,22,1,1,50,25,171000.0,1.118,3.498,1.392,7,35,45,14
470,22,1,1,50,50,198000.0,1.0,4.69,1.138,7,35,45,14
471,22,1,1,50,75,189000.0,1.0,5.271,1.186,7,35,45,14
472,22,1,1,50,100,189000.0,1.0,5.417,1.175,7,35,45,14
473,22,1,1,50,125,198000.0,1.0,5.511,1.152,7,35,45,14
474,22,1,1,50,150,189000.0,1.0,5.777,1.189,7,35,45,14
475,22,1,1,50,175,189000.0,1.0,5.628,1.204,7,35,45,14
476,22,1,1,50,200,189000.0,1.0,5.964,1.19,7,35,45,14
477,23,1,1,50,10,171000.0,1.9,0.592,2.047,7,35,45,14
478,23,1,1,50,25,189000.0,1.167,3.567,1.132,7,35,45,14
479,23,1,1,50,50,189000.0,1.0,4.135,0.972,7,35,45,14
480,23,1,1,50,75,189000.0,1.0,4.828,0.971,7,35,45,14
481,23,1,1,50,100,189000.0,1.0,5.371,0.961,7,35,45,14
482,23,1,1,50,125,171000.0,1.0,5.186,0.991,7,35,45,14
483,23,1,1,50,150,189000.0,1.0,5.594,0.966,7,35,45,14
484,23,1,1,50,175,189000.0,1.0,5.601,0.97,7,35,45,14
485,23,1,1,50,200,189000.0,1.0,5.882,0.96,7,35,45,14
486,24,1,1,50,10,171000.0,1.9,0.531,1.94,7,35,45,14
487,24,1,1,50,25,189000.0,1.167,3.11,1.156,7,35,45,14
488,24,1,1,50,50,189000.0,1.05,4.227,1.051,7,35,45,14
489,24,1,1,50,75,189000.0,1.0,5.112,1.042,7,35,45,14
490,24,1,1,50,100,189000.0,1.0,5.221,1.053,7,35,45,14
491,24,1,1,50,125,189000.0,1.0,5.409,1.066,7,35,45,14
492,24,1,1,50,150,189000.0,1.0,5.554,1.042,7,35,45,14
493,24,1,1,50,175,189000.0,1.0,5.645,1.052,7,35,45,14
494,24,1,1,50,200,189000.0,1.0,5.79,1.044,7,35,45,14
495,25,1,1,50,10,171000.0,1.9,0.399,2.121,7,35,45,14
496,25,1,1,50,25,180000.0,1.176,3.506,1.235,7,35,45,14
497,25,1,1,50,50,180000.0,1.0,4.495,1.101,7,35,45,14
498,25,1,1,50,75,180000.0,1.0,5.155,1.032,7,35,45,14
499,25,1,1,50,100,180000.0,1.0,5.345,1.053,7,35,45,14
500,25,1,1,50,125,180000.0,1.0,5.6,1.058,7,35,45,14
501,25,1,1,50,150,180000.0,1.0,5.65,1.039,7,35,45,14
502,25,1,1,50,175,180000.0,1.0,5.589,1.053,7,35,45,14
503,25,1,1,50,200,180000.0,1.0,5.598,1.046,7,35,45,14
504,26,1,1,50,10,171000.0,1.9,0.542,1.912,7,35,45,14
505,26,1,1,50,25,180000.0,1.111,3.184,1.13,7,35,45,14
506,26,1,1,50,50,180000.0,1.0,4.81,1.012,7,35,45,14
507,26,1,1,50,75,180000.0,1.0,5.102,1.021,7,35,45,14
508,26,1,1,50,100,180000.0,1.0,5.27,1.004,7,35,45,14
509,26,1,1,50,125,180000.0,1.0,5.424,1.02,7,35,45,14
510,26,1,1,50,150,180000.0,1.0,5.799,1.003,7,35,45,14
511,26,1,1,50,175,180000.0,1.0,5.76,0.995,7,35,45,14
512,26,1,1,50,200,180000.0,1.0,5.724,1.016,7,35,45,14
513,27,1,1,50,10,171000.0,1.9,0.576,1.731,7,35,45,14
514,27,1,1,50,25,189000.0,1.167,3.21,0.998,7,35,45,14
515,27,1,1,50,50,189000.0,1.0,4.745,0.846,7,35,45,14
516,27,1,1,50,75,189000.0,1.0,4.996,0.857,7,35,45,14
517,27,1,1,50,100,198000.0,1.0,5.093,0.83,7,35,45,14
518,27,1,1,50,125,198000.0,1.0,5.146,0.827,7,35,45,14
519,27,1,1,50,150,189000.0,1.0,5.789,0.856,7,35,45,14
520,27,1,1,50,175,189000.0,1.0,5.771,0.846,7,35,45,14
521,27,1,1,50,200,189000.0,1.0,5.748,0.864,7,35,45,14
522,28,1,1,50,10,180000.0,2.0,0.513,2.088,7,35,45,14
523,28,1,1,50,25,171000.0,1.118,3.02,1.16,7,35,45,14
524,28,1,1,50,50,180000.0,1.0,5.121,1.009,7,35,45,14
525,28,1,1,50,75,180000.0,1.0,5.454,1.022,7,35,45,14
526,28,1,1,50,100,180000.0,1.0,4.967,1.019,7,35,45,14
527,28,1,1,50,125,180000.0,1.0,5.606,0.995,7,35,45,14
528,28,1,1,50,150,171000.0,1.0,5.904,1.037,7,35,45,14
529,28,1,1,50,175,180000.0,1.0,5.678,1.038,7,35,45,14
530,28,1,1,50,200,180000.0,1.0,5.704,1.011,7,35,45,14
531,29,1,1,50,10,162000.0,1.8,0.626,1.743,7,35,45,14
532,29,1,1,50,25,180000.0,1.176,3.325,1.083,7,35,45,14
533,29,1,1,50,50,180000.0,1.053,4.422,0.929,7,35,45,14
534,29,1,1,50,75,180000.0,1.0,5.142,0.918,7,35,45,14
535,29,1,1,50,100,180000.0,1.0,5.14,0.92,7,35,45,14
536,29,1,1,50,125,180000.0,1.0,5.323,0.918,7,35,45,14
537,29,1,1,50,150,180000.0,1.0,5.688,0.871,7,35,45,14
538,29,1,1,50,175,180000.0,1.0,5.565,0.887,7,35,45,14
539,29,1,1,50,200,180000.0,1.0,5.944,0.864,7,35,45,14
540,0,1,1,100,10,162000.0,1.8,0.019,4.979,7,35,45,14
541,0,1,1,100,25,162000.0,1.0,3.004,2.666,7,35,45,14
542,0,1,1,100,50,171000.0,1.0,4.696,2.512,7,35,45,14
543,0,1,1,100,75,162000.0,1.0,5.086,2.658,7,35,45,14
544,0,1,1,100,100,162000.0,1.0,5.489,2.545,7,35,45,14
545,0,1,1,100,125,171000.0,1.0,5.627,2.62,7,35,45,14
546,0,1,1,100,150,162000.0,1.0,5.662,2.559,7,35,45,14
547,0,1,1,100,175,162000.0,1.0,5.748,2.663,7,35,45,14
548,0,1,1,100,200,162000.0,1.0,5.933,2.571,7,35,45,14
549,1,1,1,100,10,162000.0,1.8,0.045,4.239,7,35,45,14
550,1,1,1,100,25,180000.0,1.111,3.087,2.525,7,35,45,14
551,1,1,1,100,50,171000.0,1.0,4.624,2.251,7,35,45,14
552,1,1,1,100,75,180000.0,1.0,5.394,2.192,7,35,45,14
553,1,1,1,100,100,180000.0,1.0,5.652,2.142,7,35,45,14
554,1,1,1,100,125,171000.0,1.0,5.54,2.259,7,35,45,14
555,1,1,1,100,150,180000.0,1.0,5.807,2.237,7,35,45,14
556,1,1,1,100,175,180000.0,1.0,5.912,2.188,7,35,45,14
557,1,1,1,100,200,180000.0,1.0,5.851,2.188,7,35,45,14
558,2,1,1,100,10,180000.0,2.0,0.178,3.26,7,35,45,14
559,2,1,1,100,25,180000.0,1.053,2.928,1.687,7,35,45,14
560,2,1,1,100,50,189000.0,1.0,4.815,1.576,7,35,45,14
561,2,1,1,100,75,189000.0,1.0,4.846,1.542,7,35,45,14
562,2,1,1,100,100,180000.0,1.0,5.552,1.608,7,35,45,14
563,2,1,1,100,125,180000.0,1.0,5.487,1.58,7,35,45,14
564,2,1,1,100,150,180000.0,1.0,5.732,1.619,7,35,45,14
565,2,1,1,100,175,189000.0,1.0,5.676,1.552,7,35,45,14
566,2,1,1,100,200,189000.0,1.0,5.679,1.563,7,35,45,14
567,3,1,1,100,10,162000.0,1.8,0.262,3.19,7,35,45,14
568,3,1,1,100,25,180000.0,1.176,3.22,2.152,7,35,45,14
569,3,1,1,100,50,180000.0,1.053,4.744,1.964,7,35,45,14
570,3,1,1,100,75,180000.0,1.0,4.984,1.844,7,35,45,14
571,3,1,1,100,100,180000.0,1.0,5.489,1.879,7,35,45,14
572,3,1,1,100,125,189000.0,1.0,5.491,1.794,7,35,45,14
573,3,1,1,100,150,180000.0,1.0,5.662,1.808,7,35,45,14
574,3,1,1,100,175,180000.0,1.0,5.766,1.792,7,35,45,14
575,3,1,1,100,200,180000.0,1.0,5.747,1.786,7,35,45,14
576,4,1,1,100,10,153000.0,1.7,0.108,3.228,7,35,45,14
577,4,1,1,100,25,171000.0,1.118,3.248,2.207,7,35,45,14
578,4,1,1,100,50,180000.0,1.0,5.07,1.87,7,35,45,14
579,4,1,1,100,75,180000.0,1.0,4.734,1.916,7,35,45,14
580,4,1,1,100,100,171000.0,1.0,5.434,1.918,7,35,45,14
581,4,1,1,100,125,171000.0,1.0,5.538,1.921,7,35,45,14
582,4,1,1,100,150,180000.0,1.0,5.534,1.914,7,35,45,14
583,4,1,1,100,175,180000.0,1.0,5.898,1.763,7,35,45,14
584,4,1,1,100,200,171000.0,1.0,5.552,1.961,7,35,45,14
585,5,1,1,100,10,162000.0,1.8,0.122,3.798,7,35,45,14
586,5,1,1,100,25,171000.0,1.118,2.672,2.116,7,35,45,14
587,5,1,1,100,50,171000.0,1.056,4.692,1.972,7,35,45,14
588,5,1,1,100,75,171000.0,1.0,4.959,1.91,7,35,45,14
589,5,1,1,100,100,171000.0,1.0,5.276,1.898,7,35,45,14
590,5,1,1,100,125,171000.0,1.0,5.362,1.894,7,35,45,14
591,5,1,1,100,150,180000.0,1.0,5.539,1.88,7,35,45,14
592,5,1,1,100,175,180000.0,1.0,5.663,1.899,7,35,45,14
593,5,1,1,100,200,171000.0,1.0,5.881,1.895,7,35,45,14
594,6,1,1,100,10,153000.0,1.7,0.075,3.762,7,35,45,14
595,6,1,1,100,25,171000.0,1.056,3.634,2.46,7,35,45,14
596,6,1,1,100,50,171000.0,1.0,4.428,2.32,7,35,45,14
597,6,1,1,100,75,171000.0,1.0,5.213,2.221,7,35,45,14
598,6,1,1,100,100,171000.0,1.0,5.337,2.224,7,35,45,14
599,6,1,1,100,125,171000.0,1.0,5.452,2.235,7,35,45,14
600,6,1,1,100,150,171000.0,1.0,5.678,2.173,7,35,45,14
601,6,1,1,100,175,171000.0,1.0,5.607,2.219,7,35,45,14
602,6,1,1,100,200,171000.0,1.0,5.775,2.213,7,35,45,14
603,7,1,1,100,10,171000.0,1.9,0.12,3.254,7,35,45,14
604,7,1,1,100,25,180000.0,1.176,2.672,2.231,7,35,45,14
605,7,1,1,100,50,180000.0,1.0,4.391,1.885,7,35,45,14
606,7,1,1,100,75,180000.0,1.0,5.141,1.905,7,35,45,14
607,7,1,1,100,100,180000.0,1.0,5.09,1.894,7,35,45,14
608,7,1,1,100,125,180000.0,1.0,5.368,1.891,7,35,45,14
609,7,1,1,100,150,180000.0,1.0,5.654,1.897,7,35,45,14
610,7,1,1,100,175,180000.0,1.0,5.644,1.916,7,35,45,14
611,7,1,1,100,200,180000.0,1.0,5.652,1.899,7,35,45,14
612,8,1,1,100,10,171000.0,1.9,0.124,3.582,7,35,45,14
613,8,1,1,100,25,189000.0,1.105,3.521,1.874,7,35,45,14
614,8,1,1,100,50,180000.0,1.053,4.322,1.831,7,35,45,14
615,8,1,1,100,75,189000.0,1.0,5.237,1.728,7,35,45,14
616,8,1,1,100,100,180000.0,1.0,5.587,1.728,7,35,45,14
617,8,1,1,100,125,180000.0,1.0,5.74,1.754,7,35,45,14
618,8,1,1,100,150,180000.0,1.0,5.546,1.716,7,35,45,14
619,8,1,1,100,175,189000.0,1.0,5.773,1.697,7,35,45,14
620,8,1,1,100,200,180000.0,1.0,5.653,1.756,7,35,45,14
621,9,1,1,100,10,171000.0,1.9,0.108,3.068,7,35,45,14
622,9,1,1,100,25,189000.0,1.167,2.978,1.733,7,35,45,14
623,9,1,1,100,50,189000.0,1.05,4.575,1.557,7,35,45,14
624,9,1,1,100,75,189000.0,1.0,5.41,1.509,7,35,45,14
625,9,1,1,100,100,189000.0,1.0,5.59,1.482,7,35,45,14
626,9,1,1,100,125,189000.0,1.0,5.523,1.515,7,35,45,14
627,9,1,1,100,150,189000.0,1.0,5.614,1.495,7,35,45,14
628,9,1,1,100,175,189000.0,1.0,5.745,1.476,7,35,45,14
629,9,1,1,100,200,189000.0,1.0,5.831,1.484,7,35,45,14
630,10,1,1,100,10,189000.0,2.1,0.046,4.459,7,35,45,14
631,10,1,1,100,25,189000.0,1.105,3.048,2.324,7,35,45,14
632,10,1,1,100,50,189000.0,1.0,4.544,2.074,7,35,45,14
633,10,1,1,100,75,189000.0,1.0,5.35,2.053,7,35,45,14
634,10,1,1,100,100,189000.0,1.0,5.245,2.042,7,35,45,14
635,10,1,1,100,125,189000.0,1.0,5.491,2.028,7,35,45,14
636,10,1,1,100,150,189000.0,1.0,5.77,2.072,7,35,45,14
637,10,1,1,100,175,189000.0,1.0,5.872,2.084,7,35,45,14
638,10,1,1,100,200,189000.0,1.0,5.69,2.065,7,35,45,14
639,11,1,1,100,10,162000.0,1.8,0.042,3.633,7,35,45,14
640,11,1,1,100,25,162000.0,1.059,3.329,2.123,7,35,45,14
641,11,1,1,100,50,171000.0,1.056,4.304,2.23,7,35,45,14
642,11,1,1,100,75,171000.0,1.056,4.738,2.235,7,35,45,14
643,11,1,1,100,100,171000.0,1.0,5.049,2.139,7,35,45,14
644,11,1,1,100,125,171000.0,1.0,5.504,2.111,7,35,45,14
645,11,1,1,100,150,180000.0,1.0,5.473,2.052,7,35,45,14
646,11,1,1,100,175,171000.0,1.0,5.859,2.111,7,35,45,14
647,11,1,1,100,200,171000.0,1.0,5.989,1.994,7,35,45,14
648,12,1,1,100,10,162000.0,1.8,0.046,4.207,7,35,45,14
649,12,1,1,100,25,171000.0,1.056,2.786,2.215,7,35,45,14
650,12,1,1,100,50,180000.0,1.0,4.527,2.062,7,35,45,14
651,12,1,1,100,75,189000.0,1.0,5.313,2.103,7,35,45,14
652,12,1,1,100,100,189000.0,1.0,5.296,2.089,7,35,45,14
653,12,1,1,100,125,189000.0,1.0,5.591,1.991,7,35,45,14
654,12,1,1,100,150,189000.0,1.0,5.774,2.003,7,35,45,14
655,12,1,1,100,175,189000.0,1.0,5.753,1.988,7,35,45,14
656,12,1,1,100,200,189000.0,1.0,5.688,2.111,7,35,45,14
657,13,1,1,100,10,180000.0,2.0,0.078,3.763,7,35,45,14
658,13,1,1,100,25,180000.0,1.111,3.311,2.082,7,35,45,14
659,13,1,1,100,50,180000.0,1.0,4.769,1.877,7,35,45,14
660,13,1,1,100,75,180000.0,1.0,5.239,1.887,7,35,45,14
661,13,1,1,100,100,180000.0,1.0,5.74,1.899,7,35,45,14
662,13,1,1,100,125,180000.0,1.0,5.583,1.871,7,35,45,14
663,13,1,1,100,150,180000.0,1.0,5.718,1.878,7,35,45,14
664,13,1,1,100,175,180000.0,1.0,5.724,1.872,7,35,45,14
665,13,1,1,100,200,180000.0,1.0,5.719,1.895,7,35,45,14
666,14,1,1,100,10,171000.0,1.9,0.006,4.261,7,35,45,14
667,14,1,1,100,25,171000.0,1.056,3.417,2.325,7,35,45,14
668,14,1,1,100,50,171000.0,1.056,4.032,2.37,7,35,45,14
669,14,1,1,100,75,171000.0,1.0,5.131,2.226,7,35,45,14
670,14,1,1,100,100,171000.0,1.0,5.137,2.231,7,35,45,14
671,14,1,1,100,125,171000.0,1.0,5.59,2.23,7,35,45,14
672,14,1,1,100,150,171000.0,1.0,5.757,2.179,7,35,45,14
673,14,1,1,100,175,171000.0,1.0,5.748,2.201,7,35,45,14
674,14,1,1,100,200,171000.0,1.0,5.778,2.221,7,35,45,14
675,15,1,1,100,10,162000.0,1.8,0.036,4.157,7,35,45,14
676,15,1,1,100,25,180000.0,1.0,2.914,2.288,7,35,45,14
677,15,1,1,100,50,180000.0,1.0,4.619,2.279,7,35,45,14
678,15,1,1,100,75,180000.0,1.0,5.087,2.265,7,35,45,14
679,15,1,1,100,100,180000.0,1.0,5.216,2.262,7,35,45,14
680,15,1,1,100,125,180000.0,1.0,5.494,2.251,7,35,45,14
681,15,1,1,100,150,180000.0,1.0,5.679,2.292,7,35,45,14
682,15,1,1,100,175,180000.0,1.0,5.528,2.262,7,35,45,14
683,15,1,1,100,200,180000.0,1.0,5.646,2.259,7,35,45,14
684,16,1,1,100,10,171000.0,1.9,0.015,4.048,7,35,45,14
685,16,1,1,100,25,171000.0,1.118,3.005,2.392,7,35,45,14
686,16,1,1,100,50,180000.0,1.0,4.977,2.134,7,35,45,14
687,16,1,1,100,75,180000.0,1.0,5.056,2.134,7,35,45,14
688,16,1,1,100,100,171000.0,1.0,5.464,2.182,7,35,45,14
689,16,1,1,100,125,180000.0,1.0,5.594,2.121,7,35,45,14
690,16,1,1,100,150,180000.0,1.0,5.667,2.128,7,35,45,14
691,16,1,1,100,175,180000.0,1.0,5.575,2.139,7,35,45,14
692,16,1,1,100,200,180000.0,1.0,5.797,2.139,7,35,45,14
693,17,1,1,100,10,162000.0,1.8,0.233,3.531,7,35,45,14
694,17,1,1,100,25,171000.0,1.0,3.632,1.71,7,35,45,14
695,17,1,1,100,50,171000.0,1.0,4.121,1.705,7,35,45,14
696,17,1,1,100,75,171000.0,1.0,5.109,1.712,7,35,45,14
697,17,1,1,100,100,171000.0,1.0,5.444,1.701,7,35,45,14
698,17,1,1,100,125,171000.0,1.0,5.522,1.695,7,35,45,14
699,17,1,1,100,150,171000.0,1.0,5.719,1.706,7,35,45,14
700,17,1,1,100,175,180000.0,1.0,5.632,1.647,7,35,45,14
701,17,1,1,100,200,171000.0,1.0,5.857,1.695,7,35,45,14
702,18,1,1,100,10,162000.0,1.8,0.017,3.749,7,35,45,14
703,18,1,1,100,25,162000.0,1.125,3.58,2.146,7,35,45,14
704,18,1,1,100,50,180000.0,1.0,4.651,1.875,7,35,45,14
705,18,1,1,100,75,180000.0,1.053,4.837,1.914,7,35,45,14
706,18,1,1,100,100,180000.0,1.0,5.614,1.768,7,35,45,14
707,18,1,1,100,125,180000.0,1.0,5.63,1.817,7,35,45,14
708,18,1,1,100,150,180000.0,1.0,5.662,1.832,7,35,45,14
709,18,1,1,100,175,180000.0,1.0,5.849,1.789,7,35,45,14
710,18,1,1,100,200,180000.0,1.0,5.732,1.902,7,35,45,14
711,19,1,1,100,10,189000.0,2.1,0.005,4.262,7,35,45,14
712,19,1,1,100,25,189000.0,1.167,2.705,2.416,7,35,45,14
713,19,1,1,100,50,189000.0,1.0,4.598,2.037,7,35,45,14
714,19,1,1,100,75,189000.0,1.0,4.712,2.08,7,35,45,14
715,19,1,1,100,100,189000.0,1.0,5.397,2.023,7,35,45,14
716,19,1,1,100,125,189000.0,1.0,5.764,2.055,7,35,45,14
717,19,1,1,100,150,189000.0,1.0,5.482,2.07,7,35,45,14
718,19,1,1,100,175,189000.0,1.0,5.818,2.043,7,35,45,14
719,19,1,1,100,200,189000.0,1.0,5.85,2.075,7,35,45,14
720,20,1,1,100,10,171000.0,1.9,0.062,4.257,7,35,45,14
721,20,1,1,100,25,171000.0,1.056,3.044,2.445,7,35,45,14
722,20,1,1,100,50,171000.0,1.056,4.144,2.43,7,35,45,14
723,20,1,1,100,75,171000.0,1.0,5.288,2.316,7,35,45,14
724,20,1,1,100,100,171000.0,1.0,5.272,2.397,7,35,45,14
725,20,1,1,100,125,171000.0,1.0,5.527,2.305,7,35,45,14
726,20,1,1,100,150,171000.0,1.0,5.481,2.254,7,35,45,14
727,20,1,1,100,175,171000.0,1.0,5.524,2.291,7,35,45,14
728,20,1,1,100,200,171000.0,1.0,5.903,2.28,7,35,45,14
729,21,1,1,100,10,144000.0,1.6,0.107,4.212,7,35,45,14
730,21,1,1,100,25,189000.0,1.05,3.271,2.116,7,35,45,14
731,21,1,1,100,50,189000.0,1.0,4.746,2.104,7,35,45,14
732,21,1,1,100,75,189000.0,1.0,5.357,2.142,7,35,45,14
733,21,1,1,100,100,189000.0,1.0,5.139,2.123,7,35,45,14
734,21,1,1,100,125,189000.0,1.0,5.761,2.104,7,35,45,14
735,21,1,1,100,150,189000.0,1.0,5.689,2.008,7,35,45,14
736,21,1,1,100,175,189000.0,1.0,5.842,2.112,7,35,45,14
737,21,1,1,100,200,189000.0,1.0,5.756,2.118,7,35,45,14
738,22,1,1,100,10,162000.0,1.8,0.049,3.569,7,35,45,14
739,22,1,1,100,25,180000.0,1.176,3.221,2.075,7,35,45,14
740,22,1,1,100,50,162000.0,1.0,4.661,1.784,7,35,45,14
741,22,1,1,100,75,180000.0,1.0,5.317,1.785,7,35,45,14
742,22,1,1,100,100,180000.0,1.0,5.427,1.817,7,35,45,14
