,Iteration,Gates,Bays,Station_Dist,Truck_HoS,Flow,Trips_Per_Truck,Gate_Queue_Wait,Driving_Time,Gate_Time,Bay_Time,Truck_Speed,Fleet
366,1,1,1,100,14,180000.0,1.0,4.527,2.49,7,35,45,50
367,1,1,1,100,15,198000.0,1.0,5.055,2.435,7,35,45,50
368,1,1,1,100,16,216000.0,1.043,5.306,2.513,7,35,45,50
369,1,1,1,100,17,216000.0,1.043,5.791,2.528,7,35,45,50
370,1,1,1,100,18,234000.0,1.04,6.29,2.436,7,35,45,50
371,1,1,1,100,24,234000.0,1.04,6.461,2.442,7,35,45,50
372,2,1,1,100,14,171000.0,1.0,4.879,1.484,7,35,45,50
373,2,1,1,100,15,180000.0,1.053,4.972,1.474,7,35,45,50
374,2,1,1,100,16,207000.0,1.095,5.312,1.637,7,35,45,50
375,2,1,1,100,17,234000.0,1.083,5.965,1.664,7,35,45,50
376,2,1,1,100,18,234000.0,1.083,6.647,1.66,7,35,45,50
377,2,1,1,100,24,234000.0,1.083,6.247,1.678,7,35,45,50
378,3,1,1,100,14,180000.0,1.0,4.805,2.313,7,35,45,50
379,3,1,1,100,15,189000.0,1.0,5.2,2.228,7,35,45,50
380,3,1,1,100,16,207000.0,1.0,5.309,2.34,7,35,45,50
381,3,1,1,100,17,225000.0,1.0,5.726,2.286,7,35,45,50
382,3,1,1,100,18,234000.0,1.0,6.014,2.39,7,35,45,50
383,3,1,1,100,24,234000.0,1.0,6.129,2.397,7,35,45,50
384,4,1,1,100,14,171000.0,1.0,4.707,1.899,7,35,45,50
385,4,1,1,100,15,207000.0,1.045,5.023,1.836,7,35,45,50
386,4,1,1,100,16,207000.0,1.045,5.348,1.93,7,35,45,50
387,4,1,1,100,17,216000.0,1.091,5.672,2.029,7,35,45,50
388,4,1,1,100,18,243000.0,1.038,6.5,1.813,7,35,45,50
389,4,1,1,100,24,252000.0,1.077,6.163,1.873,7,35,45,50
390,5,1,1,100,14,171000.0,1.0,4.881,2.128,7,35,45,50
391,5,1,1,100,15,189000.0,1.0,4.892,2.177,7,35,45,50
392,5,1,1,100,16,207000.0,1.0,5.871,2.371,7,35,45,50
393,5,1,1,100,17,216000.0,1.043,5.369,2.491,7,35,45,50
394,5,1,1,100,18,243000.0,1.038,6.21,2.38,7,35,45,50
395,5,1,1,100,24,243000.0,1.038,6.084,2.412,7,35,45,50
396,6,1,1,100,14,180000.0,1.0,4.769,1.752,7,35,45,50
397,6,1,1,100,15,189000.0,1.0,5.04,1.814,7,35,45,50
398,6,1,1,100,16,207000.0,1.045,5.043,1.904,7,35,45,50
399,6,1,1,100,17,216000.0,1.0,5.723,2.008,7,35,45,50
400,6,1,1,100,18,243000.0,1.0,6.448,1.882,7,35,45,50
401,6,1,1,100,24,243000.0,1.08,5.627,2.062,7,35,45,50
402,7,1,1,100,14,162000.0,1.0,4.651,1.842,7,35,45,50
403,7,1,1,100,15,180000.0,1.0,5.062,1.805,7,35,45,50
404,7,1,1,100,16,216000.0,1.0,5.244,1.846,7,35,45,50
405,7,1,1,100,17,234000.0,1.04,5.151,1.938,7,35,45,50
406,7,1,1,100,18,234000.0,1.0,6.176,2.074,7,35,45,50
407,7,1,1,100,24,234000.0,1.04,5.715,2.143,7,35,45,50
408,8,1,1,100,14,180000.0,1.0,4.796,2.326,7,35,45,50
409,8,1,1,100,15,189000.0,1.0,4.843,2.411,7,35,45,50
410,8,1,1,100,16,216000.0,1.0,5.231,2.334,7,35,45,50
411,8,1,1,100,17,234000.0,1.0,5.372,2.223,7,35,45,50
412,8,1,1,100,18,252000.0,1.037,5.738,2.272,7,35,45,50
413,8,1,1,100,24,252000.0,1.0,6.523,2.152,7,35,45,50
414,9,1,1,100,14,180000.0,1.053,4.599,2.503,7,35,45,50
415,9,1,1,100,15,180000.0,1.053,5.239,2.497,7,35,45,50
416,9,1,1,100,16,189000.0,1.05,5.38,2.646,7,35,45,50
417,9,1,1,100,17,216000.0,1.043,5.603,2.47,7,35,45,50
418,9,1,1,100,18,243000.0,1.038,6.215,2.413,7,35,45,50
419,9,1,1,100,24,243000.0,1.038,6.825,2.428,7,35,45,50
420,10,1,1,100,14,180000.0,1.0,4.504,2.373,7,35,45,50
421,10,1,1,100,15,189000.0,1.0,4.719,2.368,7,35,45,50
422,10,1,1,100,16,207000.0,1.0,5.292,2.373,7,35,45,50
423,10,1,1,100,17,225000.0,1.0,5.556,2.355,7,35,45,50
424,10,1,1,100,18,234000.0,1.0,6.075,2.393,7,35,45,50
425,10,1,1,100,24,234000.0,1.0,5.994,2.392,7,35,45,50
426,11,1,1,100,14,153000.0,1.0,4.636,2.296,7,35,45,50
427,11,1,1,100,15,180000.0,1.0,5.316,2.236,7,35,45,50
428,11,1,1,100,16,216000.0,1.0,5.009,2.121,7,35,45,50
429,11,1,1,100,17,216000.0,1.0,5.669,2.483,7,35,45,50
430,11,1,1,100,18,252000.0,1.037,5.913,2.376,7,35,45,50
431,11,1,1,100,24,252000.0,1.0,5.743,2.339,7,35,45,50
432,12,1,1,100,14,171000.0,1.0,4.714,2.876,7,35,45,50
433,12,1,1,100,15,189000.0,1.0,5.326,2.746,7,35,45,50
434,12,1,1,100,16,216000.0,1.0,5.02,2.55,7,35,45,50
435,12,1,1,100,17,216000.0,1.0,5.711,2.594,7,35,45,50
436,12,1,1,100,18,216000.0,1.0,5.648,2.679,7,35,45,50
437,12,1,1,100,24,216000.0,1.0,6.355,2.694,7,35,45,50
438,13,1,1,100,14,189000.0,1.0,4.777,2.257,7,35,45,50
439,13,1,1,100,15,189000.0,1.0,4.936,2.34,7,35,45,50
440,13,1,1,100,16,207000.0,1.0,4.699,2.364,7,35,45,50
441,13,1,1,100,17,225000.0,1.0,5.757,2.277,7,35,45,50
442,13,1,1,100,18,225000.0,1.0,5.937,2.388,7,35,45,50
443,13,1,1,100,24,225000.0,1.0,6.419,2.392,7,35,45,50
444,14,1,1,100,14,180000.0,1.0,4.534,1.635,7,35,45,50
445,14,1,1,100,15,189000.0,1.0,5.379,1.708,7,35,45,50
446,14,1,1,100,16,216000.0,1.0,5.602,1.61,7,35,45,50
447,14,1,1,100,17,225000.0,1.042,6.135,1.767,7,35,45,50
448,14,1,1,100,18,234000.0,1.04,5.902,1.83,7,35,45,50
449,14,1,1,100,24,234000.0,1.0,6.487,1.804,7,35,45,50
450,15,1,1,100,14,189000.0,1.0,4.568,2.097,7,35,45,50
451,15,1,1,100,15,189000.0,1.0,5.489,2.236,7,35,45,50
452,15,1,1,100,16,207000.0,1.0,5.035,2.243,7,35,45,50
453,15,1,1,100,17,216000.0,1.0,5.612,2.191,7,35,45,50
454,15,1,1,100,18,234000.0,1.0,6.174,2.236,7,35,45,50
455,15,1,1,100,24,234000.0,1.0,6.146,2.238,7,35,45,50
456,16,1,1,100,14,180000.0,1.0,4.029,2.158,7,35,45,50
457,16,1,1,100,15,189000.0,1.0,5.007,2.469,7,35,45,50
458,16,1,1,100,16,207000.0,1.0,5.025,2.393,7,35,45,50
459,16,1,1,100,17,234000.0,1.0,5.757,2.378,7,35,45,50
460,16,1,1,100,18,243000.0,1.0,6.284,2.369,7,35,45,50
461,16,1,1,100,24,243000.0,1.0,6.267,2.353,7,35,45,50
462,17,1,1,100,14,162000.0,1.0,4.218,2.309,7,35,45,50
463,17,1,1,100,15,189000.0,1.0,4.909,2.165,7,35,45,50
464,17,1,1,100,16,207000.0,1.0,5.079,2.086,7,35,45,50
465,17,1,1,100,17,216000.0,1.0,5.525,2.14,7,35,45,50
466,17,1,1,100,18,234000.0,1.0,5.901,2.29,7,35,45,50
467,17,1,1,100,24,234000.0,1.0,6.075,2.253,7,35,45,50
468,18,1,1,100,14,171000.0,1.0,4.705,2.045,7,35,45,50
469,18,1,1,100,15,189000.0,1.05,5.168,2.037,7,35,45,50
470,18,1,1,100,16,207000.0,1.0,5.435,2.004,7,35,45,50
471,18,1,1,100,17,216000.0,1.0,5.999,2.162,7,35,45,50
472,18,1,1,100,18,234000.0,1.083,6.044,2.318,7,35,45,50
473,18,1,1,100,24,234000.0,1.083,6.211,2.315,7,35,45,50
474,19,1,1,100,14,162000.0,1.0,4.375,1.798,7,35,45,50
475,19,1,1,100,15,189000.0,1.0,4.995,1.933,7,35,45,50
476,19,1,1,100,16,198000.0,1.0,5.335,1.946,7,35,45,50
477,19,1,1,100,17,225000.0,1.0,5.838,2.107,7,35,45,50
478,19,1,1,100,18,243000.0,1.0,6.012,2.136,7,35,45,50
479,19,1,1,100,24,234000.0,1.04,6.253,2.186,7,35,45,50
480,20,1,1,100,14,171000.0,1.0,4.815,2.026,7,35,45,50
481,20,1,1,100,15,189000.0,1.0,4.799,2.03,7,35,45,50
482,20,1,1,100,16,216000.0,1.0,6.18,2.012,7,35,45,50
483,20,1,1,100,17,225000.0,1.0,5.903,1.994,7,35,45,50
484,20,1,1,100,18,243000.0,1.038,5.931,2.1,7,35,45,50
485,20,1,1,100,24,243000.0,1.038,5.735,2.135,7,35,45,50
486,21,1,1,100,14,171000.0,1.0,4.169,2.015,7,35,45,50
487,21,1,1,100,15,198000.0,1.048,4.576,1.907,7,35,45,50
488,21,1,1,100,16,198000.0,1.0,5.843,1.96,7,35,45,50
489,21,1,1,100,17,234000.0,1.04,5.724,1.967,7,35,45,50
490,21,1,1,100,18,243000.0,1.0,6.563,1.841,7,35,45,50
491,21,1,1,100,24,243000.0,1.08,6.373,1.981,7,35,45,50
492,22,1,1,100,14,171000.0,1.0,4.44,1.896,7,35,45,50
493,22,1,1,100,15,180000.0,1.0,4.872,1.997,7,35,45,50
494,22,1,1,100,16,216000.0,1.043,4.934,2.027,7,35,45,50
495,22,1,1,100,17,225000.0,1.0,5.673,1.98,7,35,45,50
496,22,1,1,100,18,234000.0,1.0,6.237,2.005,7,35,45,50
497,22,1,1,100,24,243000.0,1.0,5.755,1.979,7,35,45,50
498,23,1,1,100,14,171000.0,1.056,4.673,2.394,7,35,45,50
499,23,1,1,100,15,189000.0,1.05,4.713,2.35,7,35,45,50
500,23,1,1,100,16,198000.0,1.048,4.771,2.31,7,35,45,50
501,23,1,1,100,17,225000.0,1.087,5.686,2.387,7,35,45,50
502,23,1,1,100,18,234000.0,1.04,6.676,2.362,7,35,45,50
503,23,1,1,100,24,234000.0,1.04,6.582,2.356,7,35,45,50
504,24,1,1,100,14,171000.0,1.0,4.724,2.416,7,35,45,50
505,24,1,1,100,15,189000.0,1.0,5.152,2.223,7,35,45,50
506,24,1,1,100,16,207000.0,1.0,4.932,2.128,7,35,45,50
507,24,1,1,100,17,225000.0,1.0,5.789,2.124,7,35,45,50
508,24,1,1,100,18,243000.0,1.0,6.258,2.055,7,35,45,50
509,24,1,1,100,24,243000.0,1.0,5.976,2.089,7,35,45,50
510,25,1,1,100,14,189000.0,1.105,4.112,2.211,7,35,45,50
511,25,1,1,100,15,198000.0,1.0,4.827,2.194,7,35,45,50
512,25,1,1,100,16,207000.0,1.0,5.597,2.188,7,35,45,50
513,25,1,1,100,17,216000.0,1.0,5.961,2.131,7,35,45,50
514,25,1,1,100,18,234000.0,1.0,6.466,2.147,7,35,45,50
515,25,1,1,100,24,234000.0,1.083,5.999,2.313,7,35,45,50
516,26,1,1,100,14,180000.0,1.053,4.828,1.519,7,35,45,50
517,26,1,1,100,15,189000.0,1.05,4.916,1.631,7,35,45,50
518,26,1,1,100,16,198000.0,1.048,5.531,1.675,7,35,45,50
519,26,1,1,100,17,234000.0,1.04,5.731,1.614,7,35,45,50
520,26,1,1,100,18,243000.0,1.038,6.275,1.685,7,35,45,50
521,26,1,1,100,24,243000.0,1.038,6.28,1.712,7,35,45,50
522,27,1,1,100,14,171000.0,1.0,4.335,2.398,7,35,45,50
523,27,1,1,100,15,180000.0,1.0,5.047,2.341,7,35,45,50
524,27,1,1,100,16,207000.0,1.0,5.224,2.278,7,35,45,50
525,27,1,1,100,17,216000.0,1.0,5.542,2.286,7,35,45,50
526,27,1,1,100,18,234000.0,1.0,6.239,2.372,7,35,45,50
527,27,1,1,100,24,225000.0,1.0,6.134,2.482,7,35,45,50
528,28,1,1,100,14,180000.0,1.0,4.62,1.994,7,35,45,50
529,28,1,1,100,15,180000.0,1.0,5.377,2.04,7,35,45,50
530,28,1,1,100,16,216000.0,1.0,5.413,1.943,7,35,45,50
531,28,1,1,100,17,225000.0,1.0,6.032,2.049,7,35,45,50
532,28,1,1,100,18,234000.0,1.04,6.187,2.156,7,35,45,50
533,28,1,1,100,24,234000.0,1.0,6.36,2.082,7,35,45,50
534,29,1,1,100,14,171000.0,1.0,4.836,1.987,7,35,45,50
535,29,1,1,100,15,189000.0,1.0,4.941,2.14,7,35,45,50
536,29,1,1,100,16,198000.0,1.0,5.37,2.236,7,35,45,50
537,29,1,1,100,17,216000.0,1.0,6.025,2.226,7,35,45,50
538,29,1,1,100,18,225000.0,1.0,6.237,2.345,7,35,45,50
539,29,1,1,100,24,234000.0,1.0,5.73,2.242,7,35,45,50
540,0,1,1,150,14,171000.0,1.056,4.106,3.305,7,35,45,50
541,0,1,1,150,15,171000.0,1.0,4.975,3.116,7,35,45,50
542,0,1,1,150,16,180000.0,1.0,5.725,3.192,7,35,45,50
543,0,1,1,150,17,216000.0,1.0,6.03,3.066,7,35,45,50
544,0,1,1,150,18,225000.0,1.042,5.648,3.335,7,35,45,50
545,0,1,1,150,24,225000.0,1.042,6.141,3.339,7,35,45,50
546,1,1,1,150,14,153000.0,1.0,4.271,3.073,7,35,45,50
547,1,1,1,150,15,162000.0,1.0,4.99,2.941,7,35,45,50
548,1,1,1,150,16,198000.0,1.048,4.917,3.028,7,35,45,50
549,1,1,1,150,17,207000.0,1.0,5.879,2.839,7,35,45,50
550,1,1,1,150,18,234000.0,1.0,6.252,2.915,7,35,45,50
551,1,1,1,150,24,234000.0,1.04,6.073,2.909,7,35,45,50
552,2,1,1,150,14,180000.0,1.0,4.897,3.161,7,35,45,50
553,2,1,1,150,15,198000.0,1.0,4.281,3.191,7,35,45,50
554,2,1,1,150,16,198000.0,1.0,5.089,3.174,7,35,45,50
555,2,1,1,150,17,207000.0,1.0,5.745,3.237,7,35,45,50
556,2,1,1,150,18,225000.0,1.0,6.398,3.208,7,35,45,50
557,2,1,1,150,24,225000.0,1.0,5.961,3.354,7,35,45,50
558,3,1,1,150,14,171000.0,1.0,4.363,2.465,7,35,45,50
559,3,1,1,150,15,180000.0,1.0,4.69,2.451,7,35,45,50
560,3,1,1,150,16,189000.0,1.0,5.017,2.694,7,35,45,50
561,3,1,1,150,17,198000.0,1.0,5.746,2.773,7,35,45,50
562,3,1,1,150,18,252000.0,1.0,5.865,2.533,7,35,45,50
563,3,1,1,150,24,243000.0,1.0,6.348,2.648,7,35,45,50
564,4,1,1,150,14,180000.0,1.0,4.587,2.152,7,35,45,50
565,4,1,1,150,15,198000.0,1.0,4.399,2.165,7,35,45,50
566,4,1,1,150,16,198000.0,1.0,5.518,2.135,7,35,45,50
567,4,1,1,150,17,198000.0,1.0,5.785,2.362,7,35,45,50
568,4,1,1,150,18,234000.0,1.0,5.8,2.245,7,35,45,50
569,4,1,1,150,24,207000.0,1.0,6.011,2.352,7,35,45,50
570,5,1,1,150,14,153000.0,1.0,4.641,2.945,7,35,45,50
571,5,1,1,150,15,180000.0,1.0,4.884,2.94,7,35,45,50
572,5,1,1,150,16,198000.0,1.0,4.81,2.796,7,35,45,50
573,5,1,1,150,17,225000.0,1.0,4.886,2.766,7,35,45,50
574,5,1,1,150,18,225000.0,1.0,6.081,3.086,7,35,45,50
575,5,1,1,150,24,225000.0,1.0,5.815,3.088,7,35,45,50
576,6,1,1,150,14,162000.0,1.0,4.764,2.475,7,35,45,50
577,6,1,1,150,15,171000.0,1.0,5.284,2.469,7,35,45,50
578,6,1,1,150,16,180000.0,1.0,5.219,2.771,7,35,45,50
579,6,1,1,150,17,207000.0,1.045,5.16,2.752,7,35,45,50
580,6,1,1,150,18,225000.0,1.0,6.043,2.622,7,35,45,50
581,6,1,1,150,24,234000.0,1.0,6.278,2.651,7,35,45,50
582,7,1,1,150,14,171000.0,1.0,4.65,3.078,7,35,45,50
583,7,1,1,150,15,189000.0,1.0,5.275,3.217,7,35,45,50
584,7,1,1,150,16,207000.0,1.0,5.194,3.144,7,35,45,50
585,7,1,1,150,17,216000.0,1.0,5.713,3.284,7,35,45,50
586,7,1,1,150,18,234000.0,1.04,5.727,3.495,7,35,45,50
587,7,1,1,150,24,234000.0,1.0,6.159,3.393,7,35,45,50
588,8,1,1,150,14,180000.0,1.0,4.683,2.399,7,35,45,50
589,8,1,1,150,15,198000.0,1.048,4.746,2.355,7,35,45,50
590,8,1,1,150,16,198000.0,1.0,5.588,2.277,7,35,45,50
591,8,1,1,150,17,207000.0,1.045,5.811,2.624,7,35,45,50
592,8,1,1,150,18,225000.0,1.042,6.336,2.554,7,35,45,50
593,8,1,1,150,24,225000.0,1.042,6.17,2.675,7,35,45,50
594,9,1,1,150,14,171000.0,1.0,4.663,2.663,7,35,45,50
595,9,1,1,150,15,189000.0,1.0,4.949,2.687,7,35,45,50
596,9,1,1,150,16,189000.0,1.0,5.036,2.995,7,35,45,50
597,9,1,1,150,17,216000.0,1.0,5.862,2.83,7,35,45,50
598,9,1,1,150,18,243000.0,1.0,6.092,2.736,7,35,45,50
599,9,1,1,150,24,234000.0,1.0,6.163,2.963,7,35,45,50
600,10,1,1,150,14,162000.0,1.0,3.876,2.459,7,35,45,50
601,10,1,1,150,15,171000.0,1.0,4.551,2.412,7,35,45,50
602,10,1,1,150,16,198000.0,1.0,5.713,2.383,7,35,45,50
603,10,1,1,150,17,198000.0,1.0,5.621,2.569,7,35,45,50
604,10,1,1,150,18,225000.0,1.0,6.215,2.494,7,35,45,50
605,10,1,1,150,24,234000.0,1.0,5.903,2.413,7,35,45,50
606,11,1,1,150,14,144000.0,1.067,4.348,3.465,7,35,45,50
607,11,1,1,150,15,162000.0,1.0,5.141,3.18,7,35,45,50
608,11,1,1,150,16,180000.0,1.053,5.139,3.324,7,35,45,50
609,11,1,1,150,17,207000.0,1.045,5.733,3.282,7,35,45,50
610,11,1,1,150,18,234000.0,1.04,6.152,3.294,7,35,45,50
611,11,1,1,150,24,234000.0,1.083,5.782,3.269,7,35,45,50
612,12,1,1,150,14,162000.0,1.0,4.23,2.917,7,35,45,50
613,12,1,1,150,15,180000.0,1.053,4.694,2.918,7,35,45,50
614,12,1,1,150,16,198000.0,1.0,5.513,2.839,7,35,45,50
615,12,1,1,150,17,207000.0,1.0,5.834,2.878,7,35,45,50
616,12,1,1,150,18,234000.0,1.04,6.233,3.097,7,35,45,50
617,12,1,1,150,24,234000.0,1.04,6.018,3.155,7,35,45,50
618,13,1,1,150,14,171000.0,1.056,4.619,3.415,7,35,45,50
619,13,1,1,150,15,189000.0,1.05,5.153,3.309,7,35,45,50
620,13,1,1,150,16,207000.0,1.045,5.724,3.426,7,35,45,50
621,13,1,1,150,17,216000.0,1.043,5.768,3.495,7,35,45,50
622,13,1,1,150,18,225000.0,1.042,5.725,3.523,7,35,45,50
623,13,1,1,150,24,225000.0,1.042,6.434,3.513,7,35,45,50
624,14,1,1,150,14,153000.0,1.0,4.437,3.816,7,35,45,50
625,14,1,1,150,15,189000.0,1.0,5.204,3.296,7,35,45,50
626,14,1,1,150,16,198000.0,1.0,4.925,3.411,7,35,45,50
627,14,1,1,150,17,216000.0,1.0,5.785,3.364,7,35,45,50
628,14,1,1,150,18,234000.0,1.0,6.197,3.194,7,35,45,50
629,14,1,1,150,24,225000.0,1.0,6.02,3.269,7,35,45,50
630,15,1,1,150,14,162000.0,1.0,4.27,2.696,7,35,45,50
631,15,1,1,150,15,171000.0,1.0,4.779,3.166,7,35,45,50
632,15,1,1,150,16,198000.0,1.0,5.037,3.092,7,35,45,50
633,15,1,1,150,17,216000.0,1.0,5.394,3.058,7,35,45,50
634,15,1,1,150,18,225000.0,1.0,5.855,3.105,7,35,45,50
635,15,1,1,150,24,225000.0,1.0,6.053,3.006,7,35,45,50
636,16,1,1,150,14,171000.0,1.0,4.59,3.042,7,35,45,50
637,16,1,1,150,15,180000.0,1.053,4.558,3.361,7,35,45,50
638,16,1,1,150,16,198000.0,1.0,5.311,3.041,7,35,45,50
639,16,1,1,150,17,207000.0,1.0,5.445,3.298,7,35,45,50
640,16,1,1,150,18,225000.0,1.042,5.737,3.235,7,35,45,50
641,16,1,1,150,24,234000.0,1.0,6.001,3.38,7,35,45,50
642,17,1,1,150,14,180000.0,1.0,4.82,2.768,7,35,45,50
643,17,1,1,150,15,189000.0,1.0,5.161,3.122,7,35,45,50
644,17,1,1,150,16,198000.0,1.0,5.401,2.967,7,35,45,50
645,17,1,1,150,17,225000.0,1.0,5.64,2.809,7,35,45,50
646,17,1,1,150,18,225000.0,1.0,6.208,2.909,7,35,45,50
647,17,1,1,150,24,225000.0,1.0,6.101,2.921,7,35,45,50
648,18,1,1,150,14,189000.0,1.0,4.826,2.442,7,35,45,50
649,18,1,1,150,15,198000.0,1.0,4.915,2.645,7,35,45,50
650,18,1,1,150,16,198000.0,1.1,5.311,2.991,7,35,45,50
651,18,1,1,150,17,216000.0,1.0,6.166,2.694,7,35,45,50
652,18,1,1,150,18,234000.0,1.0,6.816,2.675,7,35,45,50
653,18,1,1,150,24,234000.0,1.0,6.707,2.794,7,35,45,50
654,19,1,1,150,14,153000.0,1.0,4.139,3.099,7,35,45,50
655,19,1,1,150,15,171000.0,1.0,4.645,3.012,7,35,45,50
656,19,1,1,150,16,189000.0,1.0,5.244,3.111,7,35,45,50
657,19,1,1,150,17,216000.0,1.0,5.911,3.122,7,35,45,50
658,19,1,1,150,18,225000.0,1.0,6.259,3.111,7,35,45,50
659,19,1,1,150,24,225000.0,1.0,6.177,3.162,7,35,45,50
660,20,1,1,150,14,171000.0,1.0,4.583,2.269,7,35,45,50
661,20,1,1,150,15,171000.0,1.0,4.913,2.412,7,35,45,50
662,20,1,1,150,16,180000.0,1.053,4.931,2.691,7,35,45,50
663,20,1,1,150,17,198000.0,1.0,5.8,2.513,7,35,45,50
664,20,1,1,150,18,216000.0,1.043,6.316,2.662,7,35,45,50
665,20,1,1,150,24,225000.0,1.042,5.778,2.637,7,35,45,50
666,21,1,1,150,14,153000.0,1.0,4.539,2.965,7,35,45,50
667,21,1,1,150,15,189000.0,1.05,4.476,2.693,7,35,45,50
668,21,1,1,150,16,207000.0,1.045,5.043,2.904,7,35,45,50
669,21,1,1,150,17,216000.0,1.043,5.741,2.775,7,35,45,50
670,21,1,1,150,18,234000.0,1.04,6.3,3.008,7,35,45,50
671,21,1,1,150,24,234000.0,1.0,6.547,2.901,7,35,45,50
672,22,1,1,150,14,162000.0,1.0,4.35,2.984,7,35,45,50
673,22,1,1,150,15,162000.0,1.0,4.939,2.934,7,35,45,50
674,22,1,1,150,16,189000.0,1.0,5.218,3.109,7,35,45,50
675,22,1,1,150,17,216000.0,1.0,5.814,3.031,7,35,45,50
676,22,1,1,150,18,225000.0,1.0,6.347,3.279,7,35,45,50
677,22,1,1,150,24,216000.0,1.0,6.202,3.276,7,35,45,50
678,23,1,1,150,14,180000.0,1.0,4.706,2.882,7,35,45,50
679,23,1,1,150,15,207000.0,1.045,5.222,3.06,7,35,45,50
680,23,1,1,150,16,225000.0,1.087,5.42,3.111,7,35,45,50
681,23,1,1,150,17,225000.0,1.087,5.902,3.351,7,35,45,50
682,23,1,1,150,18,243000.0,1.08,6.161,3.25,7,35,45,50
683,23,1,1,150,24,243000.0,1.08,6.449,3.216,7,35,45,50
684,24,1,1,150,14,162000.0,1.0,4.656,3.716,7,35,45,50
685,24,1,1,150,15,171000.0,1.0,4.924,3.899,7,35,45,50
686,24,1,1,150,16,189000.0,1.0,5.435,3.824,7,35,45,50
687,24,1,1,150,17,207000.0,1.045,5.169,3.953,7,35,45,50
688,24,1,1,150,18,234000.0,1.0,5.961,3.871,7,35,45,50
689,24,1,1,150,24,234000.0,1.0,6.145,3.708,7,35,45,50
690,25,1,1,150,14,171000.0,1.0,4.72,2.64,7,35,45,50
691,25,1,1,150,15,171000.0,1.0,4.978,2.645,7,35,45,50
692,25,1,1,150,16,198000.0,1.0,5.092,2.681,7,35,45,50
693,25,1,1,150,17,198000.0,1.0,5.857,2.9,7,35,45,50
694,25,1,1,150,18,216000.0,1.0,6.503,2.83,7,35,45,50
695,25,1,1,150,24,225000.0,1.0,5.827,3.149,7,35,45,50
696,26,1,1,150,14,162000.0,1.0,4.765,3.096,7,35,45,50
697,26,1,1,150,15,189000.0,1.0,5.059,2.845,7,35,45,50
698,26,1,1,150,16,198000.0,1.0,4.59,2.868,7,35,45,50
699,26,1,1,150,17,207000.0,1.0,5.621,2.874,7,35,45,50
700,26,1,1,150,18,234000.0,1.0,6.092,2.877,7,35,45,50
701,26,1,1,150,24,234000.0,1.0,6.122,2.849,7,35,45,50
702,27,1,1,150,14,144000.0,1.0,4.78,2.997,7,35,45,50
703,27,1,1,150,15,180000.0,1.0,4.449,3.037,7,35,45,50
704,27,1,1,150,16,207000.0,1.0,5.123,2.957,7,35,45,50
705,27,1,1,150,17,207000.0,1.0,5.603,2.965,7,35,45,50
706,27,1,1,150,18,234000.0,1.0,6.665,3.075,7,35,45,50
707,27,1,1,150,24,234000.0,1.0,6.078,3.189,7,35,45,50
708,28,1,1,150,14,144000.0,1.0,4.479,3.262,7,35,45,50
709,28,1,1,150,15,189000.0,1.0,4.77,2.995,7,35,45,50
710,28,1,1,150,16,216000.0,1.0,5.237,2.966,7,35,45,50
711,28,1,1,150,17,225000.0,1.0,5.619,2.9,7,35,45,50
712,28,1,1,150,18,225000.0,1.0,6.226,3.247,7,35,45,50
713,28,1,1,150,24,234000.0,1.0,6.344,3.182,7,35,45,50
714,29,1,1,150,14,171000.0,1.0,4.201,3.532,7,35,45,50
715,29,1,1,150,15,180000.0,1.0,4.73,3.421,7,35,45,50
716,29,1,1,150,16,189000.0,1.0,5.565,3.483,7,35,45,50
717,29,1,1,150,17,207000.0,1.0,5.717,3.395,7,35,45,50
718,29,1,1,150,18,234000.0,1.0,6.258,3.262,7,35,45,50
719,29,1,1,150,24,234000.0,1.0,6.207,3.234,7,35,45,50
720,0,1,1,200,14,162000.0,1.0,4.24,3.276,7,35,45,50
721,0,1,1,200,15,171000.0,1.0,4.667,3.389,7,35,45,50
722,0,1,1,200,16,171000.0,1.0,5.417,3.42,7,35,45,50
723,0,1,1,200,17,180000.0,1.0,5.778,3.694,7,35,45,50
724,0,1,1,200,18,216000.0,1.0,6.035,3.774,7,35,45,50
725,0,1,1,200,24,207000.0,1.0,6.121,3.799,7,35,45,50
726,1,1,1,200,14,162000.0,1.0,4.292,3.676,7,35,45,50
727,1,1,1,200,15,171000.0,1.0,4.809,3.838,7,35,45,50
728,1,1,1,200,16,207000.0,1.0,4.91,3.668,7,35,45,50
729,1,1,1,200,17,207000.0,1.0,5.706,3.863,7,35,45,50
730,1,1,1,200,18,207000.0,1.0,6.229,4.361,7,35,45,50
731,1,1,1,200,24,207000.0,1.0,6.188,4.253,7,35,45,50
732,2,1,1,200,14,162000.0,1.0,4.325,3.972,7,35,45,50
733,2,1,1,200,15,162000.0,1.0,4.838,4.131,7,35,45,50
734,2,1,1,200,16,198000.0,1.048,4.75,4.124,7,35,45,50
735,2,1,1,200,17,198000.0,1.0,5.899,4.127,7,35,45,50
736,2,1,1,200,18,216000.0,1.043,5.64,4.529,7,35,45,50
737,2,1,1,200,24,225000.0,1.0,6.43,4.127,7,35,45,50
738,3,1,1,200,14,153000.0,1.0,4.38,3.104,7,35,45,50
739,3,1,1,200,15,171000.0,1.0,5.315,3.21,7,35,45,50
740,3,1,1,200,16,198000.0,1.0,4.821,3.012,7,35,45,50
