,Gates,Bays,Station_Dist,Parameter,Value,p-value,DES<ANA
495,1,2,300,Gate,1,8.899952304126735e-41,True
496,1,2,300,Gate,2,2.6388293486217264e-40,True
497,1,2,300,Gate,3,1.2188553488796813e-36,True
498,1,2,300,Gate,4,1.4542983719425499e-36,True
499,1,2,300,Gate,5,2.9035447930243786e-37,True
500,1,2,300,Gate,6,1.0054046862713905e-34,True
501,1,2,300,Gate,7,4.3842707386658145e-33,True
502,1,2,300,Gate,8,5.916766407486748e-32,True
503,1,2,300,Gate,9,5.719245704000769e-32,True
504,1,2,300,Gate,10,9.41551665881746e-32,True
505,1,2,300,Gate,15,2.0006487292207037e-24,True
506,1,2,300,Gate,20,5.1028833591511415e-26,True
507,1,2,300,Bay,15.0,1.4052966947459992e-25,True
508,1,2,300,Bay,17.5,8.098518001921793e-28,True
509,1,2,300,Bay,20.0,3.284241654808469e-30,True
510,1,2,300,Bay,22.5,6.955523436143233e-32,True
511,1,2,300,Bay,25.0,2.1160406681407974e-36,True
512,1,2,300,Bay,27.5,1.3479149713736741e-34,True
513,1,2,300,Bay,30.0,6.852581265953668e-35,True
514,1,2,300,Bay,32.5,1.4552109840107786e-33,True
515,1,2,300,Bay,35.0,6.784257206381078e-34,True
516,1,2,300,Bay,37.5,2.5735993305395095e-32,True
517,1,2,300,Bay,40.0,2.0817417220406107e-33,True
518,1,2,300,Bay,42.5,6.628958738337922e-35,True
519,1,2,300,Bay,45.0,1.381639384143584e-35,True
520,1,2,300,Speed,25,1.9222920675213544e-33,True
521,1,2,300,Speed,35,2.926862837651536e-34,True
522,1,2,300,Speed,45,2.2518225928474746e-36,True
523,1,2,300,Speed,55,2.959016049547222e-37,True
524,1,2,300,Speed,65,1.3653367067621252e-35,True
525,1,2,300,Speed,75,1.1009744416587617e-36,True
526,1,2,300,HoS,14,1.0728869952124712e-32,True
527,1,2,300,HoS,15,4.041517160046008e-31,True
528,1,2,300,HoS,16,2.0632748738970157e-29,True
529,1,2,300,HoS,17,1.0095810752064679e-28,True
530,1,2,300,HoS,18,1.5782638579515602e-26,True
531,1,2,300,Fleet,10,5.748417878253337e-16,True
532,1,2,300,Fleet,25,7.309921558244192e-28,True
533,1,2,300,Fleet,50,1.048467593789837e-33,True
534,1,2,300,Fleet,75,2.8472723226807697e-35,True
535,1,2,300,Fleet,100,9.165241233518132e-35,True
536,1,2,300,Fleet,125,8.137272894545504e-34,True
537,1,2,300,Fleet,150,1.0357570144482282e-34,True
538,1,2,300,Fleet,175,8.923329910958908e-33,True
539,1,2,300,Fleet,200,5.3945913313059074e-33,True
540,1,3,25,Gate,1,8.495975239533118e-50,True
541,1,3,25,Gate,2,1.4328073310588143e-46,True
542,1,3,25,Gate,3,7.48849749247194e-45,True
543,1,3,25,Gate,4,2.691777046155559e-46,True
544,1,3,25,Gate,5,4.439489622998402e-43,True
545,1,3,25,Gate,6,2.1634584570660948e-38,True
546,1,3,25,Gate,7,1.410993581324506e-32,True
547,1,3,25,Gate,8,1.9717352400899473e-31,True
548,1,3,25,Gate,9,2.6919376809650933e-26,True
549,1,3,25,Gate,10,8.492237998813936e-22,True
550,1,3,25,Gate,15,1.8346396668187017e-24,True
551,1,3,25,Gate,20,1.5609773229415234e-35,True
552,1,3,25,Bay,15.0,1.3148354973321733e-23,True
553,1,3,25,Bay,17.5,1.6528762929782314e-22,True
554,1,3,25,Bay,20.0,1.3754587893114574e-08,True
555,1,3,25,Bay,22.5,3.777839392769695e-11,True
556,1,3,25,Bay,25.0,4.549993199388856e-19,True
557,1,3,25,Bay,27.5,3.0071205968661506e-28,True
558,1,3,25,Bay,30.0,6.09167498131776e-30,True
559,1,3,25,Bay,32.5,2.0981725925006576e-33,True
560,1,3,25,Bay,35.0,1.4320647754153267e-33,True
561,1,3,25,Bay,37.5,7.4573286134956495e-37,True
562,1,3,25,Bay,40.0,3.531540435340514e-36,True
563,1,3,25,Bay,42.5,3.714068538757979e-39,True
564,1,3,25,Bay,45.0,1.2361250828994444e-42,True
565,1,3,25,Speed,25,5.424423076765201e-35,True
566,1,3,25,Speed,35,1.0930310823934023e-34,True
567,1,3,25,Speed,45,5.6405224274661984e-33,True
568,1,3,25,Speed,55,3.913345395861668e-35,True
569,1,3,25,Speed,65,4.950923541652079e-33,True
570,1,3,25,Speed,75,4.9320475483355915e-34,True
571,1,3,25,HoS,14,5.060947727243537e-38,True
572,1,3,25,HoS,15,2.559208325260113e-28,True
573,1,3,25,HoS,16,8.655642165839483e-20,True
574,1,3,25,HoS,17,0.46233829414590066,True
575,1,3,25,HoS,18,3.2232236144618367e-23,False
576,1,3,25,Fleet,10,5.94387154111625e-35,True
577,1,3,25,Fleet,25,7.482005656269826e-31,True
578,1,3,25,Fleet,50,7.458324112946475e-34,True
579,1,3,25,Fleet,75,2.016625532107117e-37,True
580,1,3,25,Fleet,100,6.236154273501997e-42,True
581,1,3,25,Fleet,125,9.713377690443844e-40,True
582,1,3,25,Fleet,150,8.136863794888379e-41,True
583,1,3,25,Fleet,175,1.8516291915101902e-40,True
584,1,3,25,Fleet,200,5.176885700509118e-41,True
585,1,3,50,Gate,1,3.27372987797893e-48,True
586,1,3,50,Gate,2,5.053193982415664e-49,True
587,1,3,50,Gate,3,2.967274779710228e-42,True
588,1,3,50,Gate,4,2.0772134091868256e-40,True
589,1,3,50,Gate,5,5.422376867616295e-42,True
590,1,3,50,Gate,6,2.136610660674182e-37,True
591,1,3,50,Gate,7,2.2990281475463773e-34,True
592,1,3,50,Gate,8,6.046307185807105e-30,True
593,1,3,50,Gate,9,1.7652482797785863e-30,True
594,1,3,50,Gate,10,1.4338827055695633e-21,True
595,1,3,50,Gate,15,1.2909367480382662e-25,True
596,1,3,50,Gate,20,4.5458867989319296e-36,True
597,1,3,50,Bay,15.0,6.779874058790379e-27,True
598,1,3,50,Bay,17.5,4.5629908224154067e-20,True
599,1,3,50,Bay,20.0,2.7002105007180113e-13,True
600,1,3,50,Bay,22.5,9.442974201821793e-17,True
601,1,3,50,Bay,25.0,1.1654108538338135e-21,True
602,1,3,50,Bay,27.5,3.688684792832636e-26,True
603,1,3,50,Bay,30.0,8.385283022221312e-26,True
604,1,3,50,Bay,32.5,5.163808088951327e-30,True
605,1,3,50,Bay,35.0,1.738909973789002e-31,True
606,1,3,50,Bay,37.5,8.459400987299127e-37,True
607,1,3,50,Bay,40.0,2.8536796462727895e-34,True
608,1,3,50,Bay,42.5,1.5877369666443726e-38,True
609,1,3,50,Bay,45.0,2.03038057803825e-37,True
610,1,3,50,Speed,25,6.5584627875983305e-31,True
611,1,3,50,Speed,35,3.5495872166591745e-33,True
612,1,3,50,Speed,45,2.192895229153587e-34,True
613,1,3,50,Speed,55,2.2315588918971198e-33,True
614,1,3,50,Speed,65,2.9539287644498457e-33,True
615,1,3,50,Speed,75,5.534426729164682e-33,True
616,1,3,50,HoS,14,9.45421333478214e-32,True
617,1,3,50,HoS,15,5.894846596806252e-31,True
618,1,3,50,HoS,16,7.055826666864539e-21,True
619,1,3,50,HoS,17,6.806869210212505e-07,True
620,1,3,50,HoS,18,1.4583509014202128e-17,False
621,1,3,50,Fleet,10,4.3837482971747085e-29,True
622,1,3,50,Fleet,25,1.4341904478670503e-29,True
623,1,3,50,Fleet,50,5.800912952711988e-35,True
624,1,3,50,Fleet,75,4.954291405357411e-36,True
625,1,3,50,Fleet,100,7.739569761999303e-36,True
626,1,3,50,Fleet,125,8.79319733574245e-34,True
627,1,3,50,Fleet,150,1.5717112327960265e-34,True
628,1,3,50,Fleet,175,4.778721000948686e-37,True
629,1,3,50,Fleet,200,1.577473734380513e-34,True
630,1,3,100,Gate,1,3.57086663324591e-46,True
631,1,3,100,Gate,2,3.1486304746063155e-45,True
632,1,3,100,Gate,3,2.2394455983358232e-44,True
633,1,3,100,Gate,4,4.9303929926574975e-40,True
634,1,3,100,Gate,5,1.9464181735917993e-35,True
635,1,3,100,Gate,6,1.2595993214285314e-36,True
636,1,3,100,Gate,7,5.900668923940298e-34,True
637,1,3,100,Gate,8,3.971898168939376e-32,True
638,1,3,100,Gate,9,1.5491309089431767e-27,True
639,1,3,100,Gate,10,8.261237603474635e-25,True
640,1,3,100,Gate,15,5.322805126827149e-26,True
641,1,3,100,Gate,20,5.641545099402251e-32,True
642,1,3,100,Bay,15.0,3.037183145302677e-29,True
643,1,3,100,Bay,17.5,1.819598506247728e-24,True
644,1,3,100,Bay,20.0,9.858553744614552e-19,True
645,1,3,100,Bay,22.5,2.0858056141539443e-18,True
646,1,3,100,Bay,25.0,4.282826471221849e-26,True
647,1,3,100,Bay,27.5,9.327521418135051e-26,True
648,1,3,100,Bay,30.0,5.312903609399491e-33,True
649,1,3,100,Bay,32.5,1.6700055942652404e-32,True
650,1,3,100,Bay,35.0,1.8320449164327747e-33,True
651,1,3,100,Bay,37.5,1.4557553109873717e-34,True
652,1,3,100,Bay,40.0,4.70637842145689e-35,True
653,1,3,100,Bay,42.5,4.117532351283512e-35,True
654,1,3,100,Bay,45.0,1.4779968042856311e-37,True
655,1,3,100,Speed,25,9.107936915264912e-33,True
656,1,3,100,Speed,35,4.001999612312356e-30,True
657,1,3,100,Speed,45,1.419713953051037e-34,True
658,1,3,100,Speed,55,1.3110844460123478e-30,True
659,1,3,100,Speed,65,6.75930431811586e-32,True
660,1,3,100,Speed,75,2.0417344744542227e-30,True
661,1,3,100,HoS,14,1.374442368119126e-33,True
662,1,3,100,HoS,15,1.2315781356758066e-27,True
663,1,3,100,HoS,16,2.1490334573601723e-23,True
664,1,3,100,HoS,17,1.3776535907714056e-16,True
665,1,3,100,HoS,18,0.020296065615921777,False
666,1,3,100,Fleet,10,6.772373950021024e-28,True
667,1,3,100,Fleet,25,7.95518569635378e-32,True
668,1,3,100,Fleet,50,4.902385776403972e-35,True
669,1,3,100,Fleet,75,5.620618360327418e-35,True
670,1,3,100,Fleet,100,8.591800112275071e-34,True
671,1,3,100,Fleet,125,1.3736828046138221e-34,True
672,1,3,100,Fleet,150,1.0326993566498499e-34,True
673,1,3,100,Fleet,175,3.474836652343429e-34,True
674,1,3,100,Fleet,200,1.9477391192591443e-35,True
675,1,3,150,Gate,1,9.911766753658278e-45,True
676,1,3,150,Gate,2,5.111885444374314e-45,True
677,1,3,150,Gate,3,7.912087287471189e-44,True
678,1,3,150,Gate,4,4.5532568453567265e-40,True
679,1,3,150,Gate,5,1.0361536317969148e-37,True
680,1,3,150,Gate,6,1.320569891307064e-34,True
681,1,3,150,Gate,7,2.574363901552895e-32,True
682,1,3,150,Gate,8,2.4620073589116878e-30,True
683,1,3,150,Gate,9,8.875075344905546e-27,True
684,1,3,150,Gate,10,3.0760754816306627e-25,True
685,1,3,150,Gate,15,2.974089273880559e-29,True
686,1,3,150,Gate,20,8.442166103623478e-29,True
687,1,3,150,Bay,15.0,4.464685661830914e-29,True
688,1,3,150,Bay,17.5,1.2381487878049964e-27,True
689,1,3,150,Bay,20.0,2.286446288503946e-21,True
690,1,3,150,Bay,22.5,8.870723800785701e-27,True
691,1,3,150,Bay,25.0,7.737865103067898e-29,True
692,1,3,150,Bay,27.5,4.888582872067257e-28,True
693,1,3,150,Bay,30.0,1.036829868669048e-31,True
694,1,3,150,Bay,32.5,3.377676278059519e-30,True
695,1,3,150,Bay,35.0,6.195305599354004e-36,True
696,1,3,150,Bay,37.5,2.2260472041127214e-33,True
697,1,3,150,Bay,40.0,1.4884195271078646e-36,True
698,1,3,150,Bay,42.5,4.088490959277628e-36,True
699,1,3,150,Bay,45.0,1.1502797263547924e-37,True
700,1,3,150,Speed,25,1.383878112350804e-35,True
701,1,3,150,Speed,35,5.089136762196246e-34,True
702,1,3,150,Speed,45,2.0983261543086007e-32,True
703,1,3,150,Speed,55,3.521422602562316e-35,True
704,1,3,150,Speed,65,1.8328666568138883e-31,True
705,1,3,150,Speed,75,4.490487611618571e-34,True
706,1,3,150,HoS,14,5.023540261526063e-36,True
707,1,3,150,HoS,15,9.087322809596222e-30,True
708,1,3,150,HoS,16,6.908752448607208e-26,True
709,1,3,150,HoS,17,1.7843598056611543e-17,True
710,1,3,150,HoS,18,4.087592614120558e-06,True
711,1,3,150,Fleet,10,1.4390993765488442e-22,True
712,1,3,150,Fleet,25,3.5052117369953714e-32,True
713,1,3,150,Fleet,50,2.8488578839292665e-32,True
714,1,3,150,Fleet,75,4.8932483874879265e-34,True
715,1,3,150,Fleet,100,3.8009370797534993e-34,True
716,1,3,150,Fleet,125,5.36988036842469e-35,True
717,1,3,150,Fleet,150,1.3720162444900811e-35,True
718,1,3,150,Fleet,175,5.358110522751044e-37,True
719,1,3,150,Fleet,200,1.7997354291690748e-34,True
720,1,3,200,Gate,1,5.811532073682125e-41,True
721,1,3,200,Gate,2,2.0421478249228257e-43,True
722,1,3,200,Gate,3,2.249060307147424e-37,True
723,1,3,200,Gate,4,1.3127705436843646e-36,True
724,1,3,200,Gate,5,2.277415290255094e-36,True
725,1,3,200,Gate,6,4.544442821575723e-33,True
726,1,3,200,Gate,7,6.784808394715907e-31,True
727,1,3,200,Gate,8,1.1779833291925094e-27,True
728,1,3,200,Gate,9,6.1264147921733455e-27,True
729,1,3,200,Gate,10,3.519495413553636e-25,True
730,1,3,200,Gate,15,7.636639021311812e-28,True
731,1,3,200,Gate,20,2.9323385240684803e-32,True
732,1,3,200,Bay,15.0,1.2601235107013658e-27,True
733,1,3,200,Bay,17.5,1.1872823462176593e-26,True
734,1,3,200,Bay,20.0,8.709779716333523e-23,True
735,1,3,200,Bay,22.5,1.8062456875865418e-22,True
736,1,3,200,Bay,25.0,7.242311394215004e-30,True
737,1,3,200,Bay,27.5,2.6237302254199703e-31,True
738,1,3,200,Bay,30.0,3.8320895301993154e-33,True
739,1,3,200,Bay,32.5,2.0787475726023595e-32,True
740,1,3,200,Bay,35.0,1.0788807626949168e-30,True
741,1,3,200,Bay,37.5,4.8345442181385304e-33,True
742,1,3,200,Bay,40.0,6.0007938138625814e-34,True
743,1,3,200,Bay,42.5,1.437440688531293e-38,True
744,1,3,200,Bay,45.0,4.4870431668528607e-38,True
745,1,3,200,Speed,25,4.545024982256884e-33,True
746,1,3,200,Speed,35,2.1859242143983115e-34,True
747,1,3,200,Speed,45,2.43229505632941e-33,True
748,1,3,200,Speed,55,6.343672394371672e-33,True
749,1,3,200,Speed,65,2.134831593882392e-30,True
750,1,3,200,Speed,75,5.934508744987156e-33,True
751,1,3,200,HoS,14,2.2283039373271737e-32,True
752,1,3,200,HoS,15,2.762795461256613e-29,True
753,1,3,200,HoS,16,9.713225288414379e-25,True
754,1,3,200,HoS,17,5.53180279156086e-22,True
755,1,3,200,HoS,18,4.3621427676801666e-17,True
756,1,3,200,Fleet,10,6.1968782354874345e-18,True
757,1,3,200,Fleet,25,2.1652947849810327e-25,True
758,1,3,200,Fleet,50,3.190937139726568e-31,True
759,1,3,200,Fleet,75,8.498097819989514e-30,True
760,1,3,200,Fleet,100,9.492557786326044e-33,True
761,1,3,200,Fleet,125,1.12588442435109e-33,True
762,1,3,200,Fleet,150,5.3632520280094e-31,True
763,1,3,200,Fleet,175,9.767098375368719e-33,True
764,1,3,200,Fleet,200,1.9292074442608477e-32,True
765,1,3,300,Gate,1,1.3049031540231795e-33,True
766,1,3,300,Gate,2,9.306307398882172e-34,True
767,1,3,300,Gate,3,1.675939682031949e-32,True
768,1,3,300,Gate,4,4.8019265725613405e-33,True
769,1,3,300,Gate,5,6.50982571406795e-35,True
770,1,3,300,Gate,6,1.2383783371444308e-31,True
771,1,3,300,Gate,7,9.17141712735457e-29,True
772,1,3,300,Gate,8,3.2545033143275204e-29,True
773,1,3,300,Gate,9,1.0344489852634653e-27,True
774,1,3,300,Gate,10,4.064905836997152e-26,True
775,1,3,300,Gate,15,1.0256349418968476e-29,True
776,1,3,300,Gate,20,3.4369763861910075e-32,True
777,1,3,300,Bay,15.0,1.398260526890274e-23,True
778,1,3,300,Bay,17.5,1.887415969006054e-23,True
779,1,3,300,Bay,20.0,5.48268046048048e-23,True
780,1,3,300,Bay,22.5,6.276831030165899e-26,True
781,1,3,300,Bay,25.0,3.3933612401737596e-28,True
782,1,3,300,Bay,27.5,4.062347684312092e-30,True
783,1,3,300,Bay,30.0,2.6625004103726523e-31,True
784,1,3,300,Bay,32.5,2.6678200299624307e-30,True
785,1,3,300,Bay,35.0,6.1259354745069267e-33,True
786,1,3,300,Bay,37.5,8.688512205583832e-34,True
787,1,3,300,Bay,40.0,1.90731439796468e-34,True
788,1,3,300,Bay,42.5,4.942959943452275e-35,True
789,1,3,300,Bay,45.0,8.603781874942436e-35,True
790,1,3,300,Speed,25,1.9875485059571358e-22,True
791,1,3,300,Speed,35,1.6688971331392485e-30,True
792,1,3,300,Speed,45,3.3811732291226e-35,True
793,1,3,300,Speed,55,1.0627574500376608e-33,True
794,1,3,300,Speed,65,8.624511178955131e-35,True
795,1,3,300,Speed,75,1.3133039430578694e-31,True
796,1,3,300,HoS,14,2.8664723407596906e-34,True
797,1,3,300,HoS,15,1.8008703849758505e-29,True
798,1,3,300,HoS,16,1.7253609276904285e-25,True
799,1,3,300,HoS,17,4.2766396710768545e-23,True
800,1,3,300,HoS,18,3.5503138422564724e-17,True
801,1,3,300,Fleet,10,1.9450209650008136e-12,True
802,1,3,300,Fleet,25,1.7874128297366662e-19,True
803,1,3,300,Fleet,50,3.563203989717339e-35,True
804,1,3,300,Fleet,75,2.098112191766316e-34,True
805,1,3,300,Fleet,100,2.286307273520085e-34,True
806,1,3,300,Fleet,125,2.74949020080713e-34,True
807,1,3,300,Fleet,150,2.5920608806752957e-34,True
808,1,3,300,Fleet,175,2.68129610741153e-33,True
809,1,3,300,Fleet,200,1.0161215758817567e-34,True
810,1,4,25,Gate,1,7.691749812572186e-49,True
811,1,4,25,Gate,2,3.671890361748079e-43,True
812,1,4,25,Gate,3,1.2450753317875044e-41,True
813,1,4,25,Gate,4,9.942024141746765e-40,True
814,1,4,25,Gate,5,7.41599513569647e-32,True
815,1,4,25,Gate,6,7.373779477000828e-32,True
816,1,4,25,Gate,7,1.1764532286584228e-21,True
817,1,4,25,Gate,8,1.4067668060627387e-13,True
818,1,4,25,Gate,9,1.61815091429884e-09,True
819,1,4,25,Gate,10,1.5262870136993139e-18,True
820,1,4,25,Gate,15,6.332166374054404e-41,True
821,1,4,25,Gate,20,5.793389086091407e-41,True
822,1,4,25,Bay,15.0,1.629595091350759e-33,True
823,1,4,25,Bay,17.5,8.78056101554843e-32,True
824,1,4,25,Bay,20.0,3.6472548914589513e-26,True
825,1,4,25,Bay,22.5,7.806155360914253e-23,True
826,1,4,25,Bay,25.0,2.1962060833455615e-17,True
827,1,4,25,Bay,27.5,4.872246184397606e-07,True
828,1,4,25,Bay,30.0,3.201145451925223e-10,True
829,1,4,25,Bay,32.5,3.26214200121675e-17,True
830,1,4,25,Bay,35.0,3.0295523004383377e-24,True
831,1,4,25,Bay,37.5,1.5008504728643802e-30,True
832,1,4,25,Bay,40.0,7.523539331516732e-30,True
833,1,4,25,Bay,42.5,6.52946168697504e-32,True
834,1,4,25,Bay,45.0,1.3163544989878907e-36,True
835,1,4,25,Speed,25,5.067895753359332e-25,True
836,1,4,25,Speed,35,5.924664409029482e-25,True
837,1,4,25,Speed,45,7.12395488090761e-30,True
838,1,4,25,Speed,55,5.674392757932402e-26,True
839,1,4,25,Speed,65,1.0499785638443896e-22,True
840,1,4,25,Speed,75,3.397349301806536e-22,True
841,1,4,25,HoS,14,3.7307868163727166e-25,True
842,1,4,25,HoS,15,1.2405529537645534e-11,True
843,1,4,25,HoS,16,4.846134035527407e-12,False
844,1,4,25,HoS,17,1.5437065536661548e-26,False
845,1,4,25,HoS,18,1.1823911574744775e-30,False
846,1,4,25,Fleet,10,1.103786838855208e-34,True
847,1,4,25,Fleet,25,6.169852955943002e-22,True
848,1,4,25,Fleet,50,5.585426259542e-26,True
849,1,4,25,Fleet,75,1.9651890091405725e-27,True
850,1,4,25,Fleet,100,7.3314851293706e-28,True
851,1,4,25,Fleet,125,5.02380755827346e-27,True
852,1,4,25,Fleet,150,1.9489922829920207e-27,True
853,1,4,25,Fleet,175,7.670756637159e-29,True
854,1,4,25,Fleet,200,6.927400091102816e-30,True
855,1,4,50,Gate,1,6.023814748951776e-45,True
856,1,4,50,Gate,2,4.806712822623248e-44,True
857,1,4,50,Gate,3,2.0755540312905967e-41,True
858,1,4,50,Gate,4,3.1898614288003877e-38,True
859,1,4,50,Gate,5,6.772717522792787e-38,True
860,1,4,50,Gate,6,1.2890923628351907e-30,True
861,1,4,50,Gate,7,7.193118846572005e-22,True
862,1,4,50,Gate,8,8.55413644931195e-21,True
863,1,4,50,Gate,9,3.122242078277212e-14,True
864,1,4,50,Gate,10,1.6319374563763368e-21,True
865,1,4,50,Gate,15,3.620714543252594e-33,True
866,1,4,50,Gate,20,1.961156124687897e-38,True
867,1,4,50,Bay,15.0,2.8203687161709756e-34,True
868,1,4,50,Bay,17.5,1.6259676850228438e-27,True
869,1,4,50,Bay,20.0,4.990796007676932e-28,True
870,1,4,50,Bay,22.5,2.294094176546252e-25,True
871,1,4,50,Bay,25.0,4.937886528661094e-23,True
872,1,4,50,Bay,27.5,8.323612114846401e-13,True
873,1,4,50,Bay,30.0,3.919777408290494e-15,True
874,1,4,50,Bay,32.5,1.261350288208697e-21,True
875,1,4,50,Bay,35.0,3.284639284995889e-27,True
876,1,4,50,Bay,37.5,1.3266928567735437e-28,True
877,1,4,50,Bay,40.0,4.5630916198784656e-30,True
878,1,4,50,Bay,42.5,1.7323984061309969e-35,True
879,1,4,50,Bay,45.0,2.383375548531188e-35,True
880,1,4,50,Speed,25,3.1496226846518903e-25,True
881,1,4,50,Speed,35,1.3501905095434135e-25,True
882,1,4,50,Speed,45,2.4376961907171072e-26,True
883,1,4,50,Speed,55,9.6407594126395e-22,True
884,1,4,50,Speed,65,1.3632229394571287e-22,True
885,1,4,50,Speed,75,5.87758063208042e-23,True
886,1,4,50,HoS,14,8.317204498653528e-27,True
887,1,4,50,HoS,15,2.783553609943902e-16,True
888,1,4,50,HoS,16,1.3969203810260283e-08,False
889,1,4,50,HoS,17,1.048850333689099e-18,False
890,1,4,50,HoS,18,1.4664235276217907e-30,False
891,1,4,50,Fleet,10,4.784416642677995e-31,True
892,1,4,50,Fleet,25,8.147398086315402e-23,True
893,1,4,50,Fleet,50,1.602112037561415e-24,True
894,1,4,50,Fleet,75,8.291063711778374e-27,True
895,1,4,50,Fleet,100,1.2926888317802028e-26,True
896,1,4,50,Fleet,125,1.2037732657430974e-27,True
897,1,4,50,Fleet,150,5.2279859709537366e-27,True
898,1,4,50,Fleet,175,2.6293927619327817e-25,True
899,1,4,50,Fleet,200,3.9337922498072756e-30,True
900,1,4,100,Gate,1,6.03678940865224e-44,True
901,1,4,100,Gate,2,8.9747469659761e-44,True
902,1,4,100,Gate,3,5.763938752926121e-42,True
903,1,4,100,Gate,4,1.9852375903074474e-35,True
904,1,4,100,Gate,5,4.644253214203273e-34,True
905,1,4,100,Gate,6,3.8381683351183274e-31,True
906,1,4,100,Gate,7,1.3857840861936743e-23,True
907,1,4,100,Gate,8,6.999903593953588e-21,True
908,1,4,100,Gate,9,1.3140648055167268e-19,True
909,1,4,100,Gate,10,5.287442283159451e-22,True
910,1,4,100,Gate,15,1.57332951405554e-35,True
911,1,4,100,Gate,20,3.466406815483044e-35,True
912,1,4,100,Bay,15.0,2.835669086006358e-34,True
913,1,4,100,Bay,17.5,2.066694830881507e-32,True
914,1,4,100,Bay,20.0,1.7675975408761165e-31,True
915,1,4,100,Bay,22.5,1.4300325900606896e-28,True
916,1,4,100,Bay,25.0,5.8387771788735954e-24,True
917,1,4,100,Bay,27.5,7.378499962876038e-18,True
918,1,4,100,Bay,30.0,1.0048990307593477e-18,True
919,1,4,100,Bay,32.5,1.8648141316821035e-23,True
920,1,4,100,Bay,35.0,4.722579855741927e-26,True
921,1,4,100,Bay,37.5,2.91308772061852e-30,True
922,1,4,100,Bay,40.0,3.65997321882023e-28,True
923,1,4,100,Bay,42.5,4.8235225418355206e-32,True
924,1,4,100,Bay,45.0,1.2181180632763762e-32,True
925,1,4,100,Speed,25,9.107736133415852e-31,True
926,1,4,100,Speed,35,9.372976108371302e-27,True
927,1,4,100,Speed,45,2.5588031190313876e-23,True
928,1,4,100,Speed,55,1.2844881667195256e-24,True
929,1,4,100,Speed,65,1.0768326367871496e-23,True
930,1,4,100,Speed,75,2.0857002205866276e-25,True
931,1,4,100,HoS,14,3.8834149027212427e-28,True
932,1,4,100,HoS,15,3.895597342808155e-21,True
933,1,4,100,HoS,16,3.348693381726993e-05,True
934,1,4,100,HoS,17,6.403644885134214e-10,False
935,1,4,100,HoS,18,8.538006291962484e-26,False
936,1,4,100,Fleet,10,1.84486721550744e-23,True
937,1,4,100,Fleet,25,1.3990949561254324e-29,True
938,1,4,100,Fleet,50,1.0767733943080195e-29,True
939,1,4,100,Fleet,75,2.9233398880783223e-27,True
940,1,4,100,Fleet,100,2.1347591467373853e-29,True
941,1,4,100,Fleet,125,3.168182512428863e-27,True
942,1,4,100,Fleet,150,6.336723984672284e-29,True
943,1,4,100,Fleet,175,5.491056154517778e-28,True
944,1,4,100,Fleet,200,7.745977404333435e-28,True
945,1,4,150,Gate,1,2.5058652303893815e-44,True
946,1,4,150,Gate,2,1.258137260298695e-44,True
947,1,4,150,Gate,3,3.800493159112911e-40,True
948,1,4,150,Gate,4,4.971712224079431e-38,True
949,1,4,150,Gate,5,8.059764389118783e-37,True
950,1,4,150,Gate,6,5.651946354414738e-33,True
