,Iteration,Group,Flow,Flow_MMgal,Trips_Per_Truck,Gate_Queue_Wait,Driving_Time
276,25,Evansville,792000.0,0.792,2.75,0.0,4.313
277,25,Greenville,747000.0,0.747,1.627,0.1,5.392
278,25,Jonesboro,972000.0,0.972,1.019,4.229,3.702
279,25,Little Rock,2610000.0,2.61,2.636,0.0,4.648
280,25,Owensboro,828000.0,0.828,3.538,0.002,4.317
281,25,Paducah,648000.0,0.648,1.674,0.758,3.496
282,25,Princeton,315000.0,0.315,2.5,0.08,3.367
283,25,Robinson,450000.0,0.45,2.273,0.004,5.155
284,25,St. Louis,3357000.0,3.357,1.68,1.875,1.943
285,25,Wood River,558000.0,0.558,3.1,0.0,4.518
286,26,Cape Girardeau,828000.0,0.828,2.359,0.035,4.983
287,26,Evansville,738000.0,0.738,2.563,0.0,3.856
288,26,Greenville,648000.0,0.648,1.44,0.149,5.347
289,26,Jonesboro,963000.0,0.963,1.0,4.304,3.717
290,26,Little Rock,2565000.0,2.565,2.591,0.0,4.492
291,26,Owensboro,801000.0,0.801,3.423,0.002,4.544
292,26,Paducah,684000.0,0.684,1.767,0.655,3.912
293,26,Princeton,324000.0,0.324,2.571,0.092,3.974
294,26,Robinson,468000.0,0.468,2.364,0.0,5.646
295,26,St. Louis,3384000.0,3.384,1.686,1.865,1.978
296,26,Wood River,495000.0,0.495,2.75,0.0,4.512
297,27,Cape Girardeau,774000.0,0.774,2.205,0.021,5.293
298,27,Evansville,765000.0,0.765,2.656,0.0,3.707
299,27,Greenville,666000.0,0.666,1.451,0.11,5.856
300,27,Jonesboro,972000.0,0.972,1.038,4.04,3.698
301,27,Little Rock,2556000.0,2.556,2.582,0.0,4.618
302,27,Owensboro,747000.0,0.747,3.192,0.001,4.156
303,27,Paducah,639000.0,0.639,1.651,0.917,3.441
304,27,Princeton,333000.0,0.333,2.643,0.045,4.104
305,27,Robinson,459000.0,0.459,2.318,0.003,5.555
306,27,St. Louis,3375000.0,3.375,1.682,1.899,1.83
307,27,Wood River,585000.0,0.585,3.25,0.0,4.895
308,28,Cape Girardeau,783000.0,0.783,2.231,0.025,4.969
309,28,Evansville,765000.0,0.765,2.656,0.0,4.056
310,28,Greenville,747000.0,0.747,1.627,0.138,5.758
311,28,Jonesboro,963000.0,0.963,1.0,4.324,3.58
312,28,Little Rock,2502000.0,2.502,2.527,0.0,4.642
313,28,Owensboro,783000.0,0.783,3.346,0.003,4.476
314,28,Paducah,684000.0,0.684,1.767,0.739,3.708
315,28,Princeton,306000.0,0.306,2.429,0.077,3.469
316,28,Robinson,468000.0,0.468,2.364,0.0,5.617
317,28,St. Louis,3339000.0,3.339,1.679,1.866,1.872
318,28,Wood River,630000.0,0.63,3.5,0.0,4.73
319,29,Cape Girardeau,765000.0,0.765,2.179,0.031,5.392
320,29,Evansville,765000.0,0.765,2.656,0.0,4.095
321,29,Greenville,720000.0,0.72,1.569,0.026,6.304
322,29,Jonesboro,963000.0,0.963,1.009,3.968,3.669
323,29,Little Rock,2556000.0,2.556,2.582,0.001,4.738
324,29,Owensboro,747000.0,0.747,3.192,0.002,4.467
325,29,Paducah,648000.0,0.648,1.674,0.735,3.643
326,29,Princeton,324000.0,0.324,2.571,0.133,3.462
327,29,Robinson,423000.0,0.423,2.136,0.0,5.033
328,29,St. Louis,3456000.0,3.456,1.714,1.839,2.008
329,29,Wood River,576000.0,0.576,3.2,0.0,5.11
330,30,Cape Girardeau,783000.0,0.783,2.231,0.04,4.987
331,30,Evansville,756000.0,0.756,2.625,0.0,3.842
332,30,Greenville,675000.0,0.675,1.471,0.158,5.388
333,30,Jonesboro,990000.0,0.99,1.0,3.983,3.523
334,30,Little Rock,2538000.0,2.538,2.564,0.0,4.598
335,30,Owensboro,738000.0,0.738,3.154,0.002,4.54
336,30,Paducah,612000.0,0.612,1.581,0.861,3.232
337,30,Princeton,324000.0,0.324,2.571,0.089,3.704
338,30,Robinson,441000.0,0.441,2.227,0.0,5.521
339,30,St. Louis,3402000.0,3.402,1.68,1.838,1.961
340,30,Wood River,558000.0,0.558,3.1,0.0,4.522
341,31,Cape Girardeau,783000.0,0.783,2.231,0.02,5.197
342,31,Evansville,738000.0,0.738,2.563,0.0,3.761
343,31,Greenville,693000.0,0.693,1.51,0.127,5.552
344,31,Jonesboro,954000.0,0.954,1.01,4.379,3.546
345,31,Little Rock,2493000.0,2.493,2.518,0.002,4.43
346,31,Owensboro,756000.0,0.756,3.231,0.0,4.337
347,31,Paducah,648000.0,0.648,1.674,0.69,3.771
348,31,Princeton,315000.0,0.315,2.5,0.013,4.43
349,31,Robinson,450000.0,0.45,2.273,0.006,5.042
350,31,St. Louis,3465000.0,3.465,1.726,1.929,2.043
351,31,Wood River,630000.0,0.63,3.5,0.0,4.891
352,32,Cape Girardeau,810000.0,0.81,2.308,0.038,5.12
353,32,Evansville,801000.0,0.801,2.781,0.0,4.265
354,32,Greenville,666000.0,0.666,1.451,0.15,5.348
355,32,Jonesboro,945000.0,0.945,1.01,4.19,3.845
356,32,Little Rock,2511000.0,2.511,2.536,0.001,4.659
357,32,Owensboro,765000.0,0.765,3.269,0.002,4.605
358,32,Paducah,666000.0,0.666,1.721,0.576,4.19
359,32,Princeton,360000.0,0.36,2.857,0.036,4.278
360,32,Robinson,450000.0,0.45,2.273,0.001,5.768
361,32,St. Louis,3384000.0,3.384,1.694,1.899,1.898
