,Iteration,Group,Flow,Flow_MMgal,Trips_Per_Truck,Gate_Queue_Wait,Driving_Time
440,40,Cape Girardeau,1053000.0,1.053,3.0,0.085,7.045
441,40,Evansville,1134000.0,1.134,3.938,0.0,6.111
442,40,Greenville,963000.0,0.963,2.098,0.052,8.49
443,40,Jonesboro,1332000.0,1.332,1.021,5.287,4.065
444,40,Little Rock,3582000.0,3.582,3.618,0.001,6.779
445,40,Owensboro,1044000.0,1.044,4.462,0.01,6.187
446,40,Paducah,855000.0,0.855,2.209,0.909,5.117
447,40,Princeton,432000.0,0.432,3.429,0.082,5.351
448,40,Robinson,630000.0,0.63,3.182,0.008,7.295
449,40,St. Louis,4572000.0,4.572,2.248,2.213,2.529
450,40,Wood River,783000.0,0.783,4.35,0.0,6.674
451,41,Cape Girardeau,1089000.0,1.089,3.103,0.097,7.412
452,41,Evansville,1107000.0,1.107,3.844,0.0,5.83
453,41,Greenville,963000.0,0.963,2.098,0.177,8.133
454,41,Jonesboro,1341000.0,1.341,1.007,5.394,3.98
455,41,Little Rock,3573000.0,3.573,3.609,0.001,6.543
456,41,Owensboro,963000.0,0.963,4.115,0.013,6.171
457,41,Paducah,909000.0,0.909,2.349,0.819,5.285
458,41,Princeton,441000.0,0.441,3.5,0.087,4.865
459,41,Robinson,630000.0,0.63,3.182,0.004,7.132
460,41,St. Louis,4599000.0,4.599,2.261,2.218,2.584
461,41,Wood River,783000.0,0.783,4.35,0.0,6.851
462,42,Cape Girardeau,1071000.0,1.071,3.051,0.063,7.395
463,42,Evansville,1134000.0,1.134,3.938,0.0,6.208
464,42,Greenville,918000.0,0.918,2.0,0.193,8.265
465,42,Jonesboro,1332000.0,1.332,1.007,5.262,3.884
466,42,Little Rock,3528000.0,3.528,3.564,0.0,6.706
467,42,Owensboro,1053000.0,1.053,4.5,0.02,6.002
468,42,Paducah,891000.0,0.891,2.302,0.879,5.15
469,42,Princeton,468000.0,0.468,3.714,0.063,5.139
470,42,Robinson,639000.0,0.639,3.227,0.003,7.206
471,42,St. Louis,4608000.0,4.608,2.265,2.178,2.685
472,42,Wood River,729000.0,0.729,4.05,0.0,6.572
473,43,Cape Girardeau,1080000.0,1.08,3.077,0.104,6.874
474,43,Evansville,1143000.0,1.143,3.969,0.0,5.846
475,43,Greenville,981000.0,0.981,2.137,0.136,8.025
476,43,Jonesboro,1296000.0,1.296,1.014,5.354,4.005
477,43,Little Rock,3555000.0,3.555,3.591,0.001,6.794
478,43,Owensboro,990000.0,0.99,4.231,0.012,6.652
479,43,Paducah,918000.0,0.918,2.372,0.744,5.677
480,43,Princeton,450000.0,0.45,3.571,0.064,5.739
481,43,Robinson,594000.0,0.594,3.0,0.004,7.967
482,43,St. Louis,4500000.0,4.5,2.212,2.28,2.588
483,43,Wood River,783000.0,0.783,4.35,0.0,6.644
484,44,Cape Girardeau,1017000.0,1.017,2.897,0.079,7.373
485,44,Evansville,1062000.0,1.062,3.688,0.0,6.144
486,44,Greenville,990000.0,0.99,2.157,0.06,8.863
487,44,Jonesboro,1323000.0,1.323,1.021,5.515,3.76
488,44,Little Rock,3546000.0,3.546,3.582,0.002,6.542
489,44,Owensboro,1026000.0,1.026,4.385,0.012,6.265
490,44,Paducah,918000.0,0.918,2.372,0.876,5.335
491,44,Princeton,450000.0,0.45,3.571,0.05,5.234
492,44,Robinson,639000.0,0.639,3.227,0.009,7.314
493,44,St. Louis,4590000.0,4.59,2.257,2.232,2.503
494,44,Wood River,783000.0,0.783,4.35,0.0,6.639
495,45,Cape Girardeau,1080000.0,1.08,3.077,0.083,7.609
496,45,Evansville,1170000.0,1.17,4.063,0.0,5.755
497,45,Greenville,999000.0,0.999,2.176,0.191,8.264
498,45,Jonesboro,1296000.0,1.296,1.007,5.268,4.064
499,45,Little Rock,3636000.0,3.636,3.673,0.002,6.394
500,45,Owensboro,1080000.0,1.08,4.615,0.017,6.068
501,45,Paducah,882000.0,0.882,2.279,0.811,5.349
502,45,Princeton,405000.0,0.405,3.214,0.125,4.745
503,45,Robinson,612000.0,0.612,3.091,0.015,7.166
504,45,St. Louis,4482000.0,4.482,2.204,2.242,2.604
505,45,Wood River,774000.0,0.774,4.3,0.0,6.388
506,46,Cape Girardeau,1053000.0,1.053,3.0,0.099,7.333
507,46,Evansville,1206000.0,1.206,4.188,0.0,6.065
508,46,Greenville,954000.0,0.954,2.078,0.198,7.75
509,46,Jonesboro,1332000.0,1.332,1.007,5.479,3.99
510,46,Little Rock,3456000.0,3.456,3.491,0.0,6.735
511,46,Owensboro,1053000.0,1.053,4.5,0.026,5.971
512,46,Paducah,918000.0,0.918,2.372,0.854,5.056
513,46,Princeton,441000.0,0.441,3.5,0.083,5.167
514,46,Robinson,612000.0,0.612,3.091,0.017,7.179
515,46,St. Louis,4491000.0,4.491,2.208,2.226,2.511
516,46,Wood River,792000.0,0.792,4.4,0.0,6.862
517,47,Cape Girardeau,1116000.0,1.116,3.179,0.085,7.053
518,47,Evansville,1179000.0,1.179,4.094,0.0,5.646
519,47,Greenville,1080000.0,1.08,2.353,0.183,7.834
520,47,Jonesboro,1314000.0,1.314,1.014,5.262,4.105
521,47,Little Rock,3528000.0,3.528,3.564,0.001,6.639
522,47,Owensboro,1017000.0,1.017,4.346,0.018,6.256
523,47,Paducah,909000.0,0.909,2.349,0.786,5.568
524,47,Princeton,423000.0,0.423,3.357,0.168,4.955
525,47,Robinson,639000.0,0.639,3.227,0.008,7.874
526,47,St. Louis,4554000.0,4.554,2.239,2.241,2.599
527,47,Wood River,774000.0,0.774,4.3,0.0,6.776
528,48,Cape Girardeau,1026000.0,1.026,2.923,0.098,7.023
529,48,Evansville,1143000.0,1.143,3.969,0.0,5.713
530,48,Greenville,981000.0,0.981,2.137,0.116,8.159
531,48,Jonesboro,1323000.0,1.323,1.021,5.358,3.89
532,48,Little Rock,3501000.0,3.501,3.536,0.001,6.769
533,48,Owensboro,1035000.0,1.035,4.423,0.018,5.855
534,48,Paducah,918000.0,0.918,2.372,0.885,5.189
535,48,Princeton,459000.0,0.459,3.643,0.113,5.297
536,48,Robinson,630000.0,0.63,3.182,0.01,7.617
537,48,St. Louis,4554000.0,4.554,2.239,2.243,2.587
538,48,Wood River,837000.0,0.837,4.65,0.0,6.489
539,49,Cape Girardeau,1053000.0,1.053,3.0,0.076,7.567
540,49,Evansville,1098000.0,1.098,3.813,0.0,6.037
541,49,Greenville,981000.0,0.981,2.137,0.237,7.745
542,49,Jonesboro,1305000.0,1.305,1.021,5.42,3.965
543,49,Little Rock,3546000.0,3.546,3.582,0.002,6.48
544,49,Owensboro,1053000.0,1.053,4.5,0.023,6.386
545,49,Paducah,909000.0,0.909,2.349,0.76,5.617
546,49,Princeton,441000.0,0.441,3.5,0.165,4.949
547,49,Robinson,639000.0,0.639,3.227,0.013,7.986
548,49,St. Louis,4581000.0,4.581,2.252,2.229,2.643
549,49,Wood River,783000.0,0.783,4.35,0.0,6.44
