,Iteration,Gates,Bays,Station_Dist,Truck_Speed,Flow,Trips_Per_Truck,Gate_Queue_Wait,Driving_Time,Gate_Time,Bay_Time,Truck_HoS,Fleet
363,0,1,1,100,55,180000.0,1.0,4.613,1.278,7,35,14,50
364,0,1,1,100,65,180000.0,1.0,4.51,1.109,7,35,14,50
365,0,1,1,100,75,180000.0,1.0,5.038,1.025,7,35,14,50
366,1,1,1,100,25,153000.0,1.0,4.044,3.435,7,35,14,50
367,1,1,1,100,35,171000.0,1.0,4.996,2.7,7,35,14,50
368,1,1,1,100,45,171000.0,1.0,4.519,2.108,7,35,14,50
369,1,1,1,100,55,171000.0,1.0,4.84,1.842,7,35,14,50
370,1,1,1,100,65,171000.0,1.0,4.65,1.572,7,35,14,50
371,1,1,1,100,75,171000.0,1.0,4.368,1.347,7,35,14,50
372,2,1,1,100,25,153000.0,1.063,4.214,3.391,7,35,14,50
373,2,1,1,100,35,162000.0,1.0,4.781,2.638,7,35,14,50
374,2,1,1,100,45,162000.0,1.0,5.44,2.102,7,35,14,50
375,2,1,1,100,55,171000.0,1.056,4.461,1.852,7,35,14,50
376,2,1,1,100,65,171000.0,1.056,4.635,1.631,7,35,14,50
377,2,1,1,100,75,180000.0,1.053,4.589,1.405,7,35,14,50
378,3,1,1,100,25,162000.0,1.0,4.615,3.941,7,35,14,50
379,3,1,1,100,35,171000.0,1.0,4.469,2.851,7,35,14,50
380,3,1,1,100,45,171000.0,1.0,4.23,2.421,7,35,14,50
381,3,1,1,100,55,171000.0,1.0,4.628,1.973,7,35,14,50
382,3,1,1,100,65,171000.0,1.0,4.183,1.736,7,35,14,50
383,3,1,1,100,75,171000.0,1.0,5.037,1.498,7,35,14,50
384,4,1,1,100,25,171000.0,1.0,4.292,3.205,7,35,14,50
385,4,1,1,100,35,171000.0,1.0,4.913,2.328,7,35,14,50
386,4,1,1,100,45,180000.0,1.053,4.402,2.092,7,35,14,50
387,4,1,1,100,55,180000.0,1.053,4.222,1.744,7,35,14,50
388,4,1,1,100,65,180000.0,1.0,4.981,1.408,7,35,14,50
389,4,1,1,100,75,180000.0,1.0,4.71,1.242,7,35,14,50
390,5,1,1,100,25,162000.0,1.0,4.5,2.733,7,35,14,50
391,5,1,1,100,35,180000.0,1.0,4.487,2.254,7,35,14,50
392,5,1,1,100,45,180000.0,1.0,4.748,1.73,7,35,14,50
393,5,1,1,100,55,180000.0,1.0,4.823,1.443,7,35,14,50
394,5,1,1,100,65,180000.0,1.0,4.342,1.307,7,35,14,50
395,5,1,1,100,75,180000.0,1.0,4.52,1.142,7,35,14,50
396,6,1,1,100,25,153000.0,1.0,4.351,3.076,7,35,14,50
397,6,1,1,100,35,171000.0,1.0,4.35,2.507,7,35,14,50
398,6,1,1,100,45,162000.0,1.0,4.697,2.018,7,35,14,50
399,6,1,1,100,55,180000.0,1.0,4.592,1.646,7,35,14,50
400,6,1,1,100,65,189000.0,1.0,4.293,1.371,7,35,14,50
401,6,1,1,100,75,189000.0,1.0,4.594,1.203,7,35,14,50
402,7,1,1,100,25,171000.0,1.0,4.8,3.041,7,35,14,50
403,7,1,1,100,35,180000.0,1.0,4.876,2.256,7,35,14,50
404,7,1,1,100,45,180000.0,1.0,4.292,1.837,7,35,14,50
405,7,1,1,100,55,180000.0,1.0,4.511,1.491,7,35,14,50
406,7,1,1,100,65,180000.0,1.0,4.664,1.309,7,35,14,50
407,7,1,1,100,75,189000.0,1.0,4.411,1.111,7,35,14,50
408,8,1,1,100,25,153000.0,1.0,4.409,3.364,7,35,14,50
409,8,1,1,100,35,153000.0,1.0,4.664,2.65,7,35,14,50
410,8,1,1,100,45,162000.0,1.0,4.796,2.217,7,35,14,50
411,8,1,1,100,55,171000.0,1.0,4.814,1.807,7,35,14,50
412,8,1,1,100,65,171000.0,1.0,4.532,1.527,7,35,14,50
413,8,1,1,100,75,171000.0,1.056,4.408,1.469,7,35,14,50
414,9,1,1,100,25,153000.0,1.0,4.639,3.103,7,35,14,50
415,9,1,1,100,35,162000.0,1.0,4.638,2.363,7,35,14,50
416,9,1,1,100,45,162000.0,1.0,4.737,1.851,7,35,14,50
417,9,1,1,100,55,171000.0,1.0,4.648,1.571,7,35,14,50
418,9,1,1,100,65,171000.0,1.0,4.569,1.329,7,35,14,50
419,9,1,1,100,75,180000.0,1.0,4.475,1.148,7,35,14,50
420,10,1,1,100,25,144000.0,1.0,4.87,3.343,7,35,14,50
421,10,1,1,100,35,162000.0,1.0,5.028,2.579,7,35,14,50
422,10,1,1,100,45,180000.0,1.0,4.678,2.202,7,35,14,50
423,10,1,1,100,55,180000.0,1.053,4.458,2.016,7,35,14,50
424,10,1,1,100,65,180000.0,1.053,4.555,1.727,7,35,14,50
425,10,1,1,100,75,180000.0,1.053,4.443,1.496,7,35,14,50
426,11,1,1,100,25,162000.0,1.0,5.059,2.742,7,35,14,50
427,11,1,1,100,35,162000.0,1.0,4.854,2.131,7,35,14,50
428,11,1,1,100,45,180000.0,1.0,4.57,1.615,7,35,14,50
429,11,1,1,100,55,189000.0,1.0,4.257,1.386,7,35,14,50
430,11,1,1,100,65,180000.0,1.0,4.287,1.16,7,35,14,50
431,11,1,1,100,75,189000.0,1.0,4.434,1.072,7,35,14,50
432,12,1,1,100,25,144000.0,1.0,4.38,4.04,7,35,14,50
433,12,1,1,100,35,162000.0,1.0,4.173,3.045,7,35,14,50
434,12,1,1,100,45,171000.0,1.0,4.764,2.416,7,35,14,50
435,12,1,1,100,55,171000.0,1.0,4.562,2.071,7,35,14,50
436,12,1,1,100,65,180000.0,1.053,4.458,1.866,7,35,14,50
437,12,1,1,100,75,180000.0,1.0,4.672,1.53,7,35,14,50
438,13,1,1,100,25,162000.0,1.0,4.531,2.876,7,35,14,50
439,13,1,1,100,35,162000.0,1.0,4.382,2.163,7,35,14,50
440,13,1,1,100,45,171000.0,1.0,4.933,1.844,7,35,14,50
441,13,1,1,100,55,171000.0,1.0,4.384,1.509,7,35,14,50
442,13,1,1,100,65,171000.0,1.0,4.865,1.269,7,35,14,50
443,13,1,1,100,75,180000.0,1.053,4.267,1.194,7,35,14,50
444,14,1,1,100,25,153000.0,1.0,4.508,3.342,7,35,14,50
445,14,1,1,100,35,162000.0,1.0,4.716,2.57,7,35,14,50
446,14,1,1,100,45,171000.0,1.0,4.572,1.963,7,35,14,50
447,14,1,1,100,55,180000.0,1.0,4.536,1.674,7,35,14,50
448,14,1,1,100,65,171000.0,1.0,4.842,1.473,7,35,14,50
449,14,1,1,100,75,180000.0,1.0,4.921,1.23,7,35,14,50
450,15,1,1,100,25,153000.0,1.0,4.389,3.252,7,35,14,50
451,15,1,1,100,35,171000.0,1.0,4.567,2.442,7,35,14,50
452,15,1,1,100,45,189000.0,1.0,4.549,1.94,7,35,14,50
453,15,1,1,100,55,171000.0,1.0,4.63,1.808,7,35,14,50
454,15,1,1,100,65,189000.0,1.0,4.857,1.496,7,35,14,50
455,15,1,1,100,75,180000.0,1.053,4.274,1.457,7,35,14,50
456,16,1,1,100,25,153000.0,1.0,4.906,4.139,7,35,14,50
457,16,1,1,100,35,180000.0,1.0,4.274,2.883,7,35,14,50
458,16,1,1,100,45,180000.0,1.0,4.48,2.224,7,35,14,50
459,16,1,1,100,55,180000.0,1.0,4.48,1.866,7,35,14,50
460,16,1,1,100,65,180000.0,1.0,4.411,1.696,7,35,14,50
461,16,1,1,100,75,180000.0,1.0,4.654,1.47,7,35,14,50
462,17,1,1,100,25,171000.0,1.0,4.455,2.69,7,35,14,50
463,17,1,1,100,35,180000.0,1.111,4.176,2.334,7,35,14,50
464,17,1,1,100,45,180000.0,1.0,4.46,1.76,7,35,14,50
465,17,1,1,100,55,180000.0,1.0,4.771,1.431,7,35,14,50
466,17,1,1,100,65,180000.0,1.053,4.343,1.398,7,35,14,50
467,17,1,1,100,75,180000.0,1.111,4.359,1.215,7,35,14,50
468,18,1,1,100,25,162000.0,1.0,4.338,3.327,7,35,14,50
469,18,1,1,100,35,171000.0,1.0,4.692,2.517,7,35,14,50
470,18,1,1,100,45,171000.0,1.056,4.474,2.3,7,35,14,50
471,18,1,1,100,55,171000.0,1.0,4.652,1.872,7,35,14,50
472,18,1,1,100,65,171000.0,1.056,4.496,1.686,7,35,14,50
473,18,1,1,100,75,171000.0,1.0,4.467,1.508,7,35,14,50
474,19,1,1,100,25,162000.0,1.0,4.681,3.164,7,35,14,50
475,19,1,1,100,35,180000.0,1.0,4.549,2.202,7,35,14,50
476,19,1,1,100,45,171000.0,1.0,4.831,1.92,7,35,14,50
477,19,1,1,100,55,180000.0,1.0,4.767,1.525,7,35,14,50
478,19,1,1,100,65,180000.0,1.0,4.64,1.318,7,35,14,50
479,19,1,1,100,75,180000.0,1.0,4.894,1.177,7,35,14,50
480,20,1,1,100,25,162000.0,1.0,4.39,3.631,7,35,14,50
481,20,1,1,100,35,153000.0,1.0,4.517,2.938,7,35,14,50
482,20,1,1,100,45,180000.0,1.0,4.808,2.121,7,35,14,50
483,20,1,1,100,55,180000.0,1.0,4.547,1.748,7,35,14,50
484,20,1,1,100,65,180000.0,1.0,4.736,1.521,7,35,14,50
485,20,1,1,100,75,198000.0,1.0,4.765,1.239,7,35,14,50
486,21,1,1,100,25,162000.0,1.0,4.561,3.336,7,35,14,50
487,21,1,1,100,35,180000.0,1.0,4.269,2.447,7,35,14,50
488,21,1,1,100,45,180000.0,1.0,4.538,1.963,7,35,14,50
489,21,1,1,100,55,189000.0,1.0,4.65,1.676,7,35,14,50
490,21,1,1,100,65,189000.0,1.0,4.944,1.45,7,35,14,50
491,21,1,1,100,75,189000.0,1.05,4.049,1.344,7,35,14,50
492,22,1,1,100,25,171000.0,1.0,4.64,3.762,7,35,14,50
493,22,1,1,100,35,180000.0,1.0,3.775,2.924,7,35,14,50
494,22,1,1,100,45,180000.0,1.0,4.925,2.371,7,35,14,50
495,22,1,1,100,55,180000.0,1.0,4.8,1.974,7,35,14,50
496,22,1,1,100,65,180000.0,1.0,4.56,1.706,7,35,14,50
497,22,1,1,100,75,180000.0,1.0,4.277,1.469,7,35,14,50
498,23,1,1,100,25,144000.0,1.0,4.242,3.181,7,35,14,50
499,23,1,1,100,35,162000.0,1.0,4.467,2.523,7,35,14,50
500,23,1,1,100,45,180000.0,1.0,4.502,2.058,7,35,14,50
501,23,1,1,100,55,189000.0,1.05,4.218,1.886,7,35,14,50
502,23,1,1,100,65,189000.0,1.05,4.434,1.579,7,35,14,50
503,23,1,1,100,75,189000.0,1.05,4.578,1.419,7,35,14,50
504,24,1,1,100,25,162000.0,1.0,4.867,3.622,7,35,14,50
505,24,1,1,100,35,162000.0,1.0,5.082,3.108,7,35,14,50
506,24,1,1,100,45,171000.0,1.0,4.073,2.491,7,35,14,50
507,24,1,1,100,55,171000.0,1.0,4.264,2.055,7,35,14,50
508,24,1,1,100,65,171000.0,1.0,4.736,1.701,7,35,14,50
509,24,1,1,100,75,171000.0,1.0,4.444,1.515,7,35,14,50
510,25,1,1,100,25,162000.0,1.0,3.88,4.063,7,35,14,50
511,25,1,1,100,35,162000.0,1.0,4.019,3.314,7,35,14,50
512,25,1,1,100,45,171000.0,1.0,4.439,2.528,7,35,14,50
513,25,1,1,100,55,171000.0,1.0,4.398,2.082,7,35,14,50
514,25,1,1,100,65,180000.0,1.0,4.329,1.689,7,35,14,50
515,25,1,1,100,75,171000.0,1.0,4.617,1.535,7,35,14,50
516,26,1,1,100,25,171000.0,1.0,4.163,2.721,7,35,14,50
517,26,1,1,100,35,171000.0,1.056,4.041,2.187,7,35,14,50
518,26,1,1,100,45,180000.0,1.0,4.929,1.571,7,35,14,50
519,26,1,1,100,55,189000.0,1.0,4.722,1.229,7,35,14,50
520,26,1,1,100,65,180000.0,1.053,4.629,1.138,7,35,14,50
521,26,1,1,100,75,180000.0,1.053,4.421,0.996,7,35,14,50
522,27,1,1,100,25,153000.0,1.0,4.554,3.774,7,35,14,50
523,27,1,1,100,35,162000.0,1.0,4.824,2.955,7,35,14,50
524,27,1,1,100,45,171000.0,1.0,4.89,2.284,7,35,14,50
525,27,1,1,100,55,180000.0,1.0,4.419,1.868,7,35,14,50
526,27,1,1,100,65,180000.0,1.0,4.819,1.645,7,35,14,50
527,27,1,1,100,75,198000.0,1.0,4.626,1.32,7,35,14,50
528,28,1,1,100,25,180000.0,1.0,4.558,3.034,7,35,14,50
529,28,1,1,100,35,180000.0,1.0,4.766,2.356,7,35,14,50
530,28,1,1,100,45,180000.0,1.0,4.252,1.965,7,35,14,50
531,28,1,1,100,55,180000.0,1.0,4.412,1.626,7,35,14,50
532,28,1,1,100,65,180000.0,1.0,4.602,1.375,7,35,14,50
533,28,1,1,100,75,180000.0,1.0,4.282,1.229,7,35,14,50
534,29,1,1,100,25,153000.0,1.0,5.098,3.583,7,35,14,50
535,29,1,1,100,35,153000.0,1.0,4.653,2.596,7,35,14,50
536,29,1,1,100,45,171000.0,1.056,4.419,2.016,7,35,14,50
537,29,1,1,100,55,171000.0,1.0,4.812,1.595,7,35,14,50
538,29,1,1,100,65,180000.0,1.053,4.687,1.441,7,35,14,50
539,29,1,1,100,75,180000.0,1.053,4.968,1.313,7,35,14,50
540,0,1,1,150,25,162000.0,1.0,4.515,2.916,7,35,14,50
541,0,1,1,150,35,171000.0,1.056,4.177,2.301,7,35,14,50
542,0,1,1,150,45,189000.0,1.05,4.221,2.257,7,35,14,50
543,0,1,1,150,55,189000.0,1.05,4.405,1.844,7,35,14,50
544,0,1,1,150,65,189000.0,1.05,4.401,1.573,7,35,14,50
545,0,1,1,150,75,189000.0,1.05,4.404,1.462,7,35,14,50
546,1,1,1,150,25,126000.0,1.0,5.116,4.711,7,35,14,50
547,1,1,1,150,35,162000.0,1.0,4.365,3.849,7,35,14,50
548,1,1,1,150,45,162000.0,1.0,4.659,3.25,7,35,14,50
549,1,1,1,150,55,162000.0,1.0,4.852,2.727,7,35,14,50
550,1,1,1,150,65,162000.0,1.0,4.876,2.597,7,35,14,50
551,1,1,1,150,75,171000.0,1.0,4.509,2.374,7,35,14,50
552,2,1,1,150,25,153000.0,1.0,4.591,3.957,7,35,14,50
553,2,1,1,150,35,162000.0,1.0,4.357,3.689,7,35,14,50
554,2,1,1,150,45,162000.0,1.0,4.595,3.065,7,35,14,50
555,2,1,1,150,55,171000.0,1.0,4.117,2.527,7,35,14,50
556,2,1,1,150,65,180000.0,1.0,4.514,2.183,7,35,14,50
557,2,1,1,150,75,180000.0,1.0,4.688,1.893,7,35,14,50
558,3,1,1,150,25,135000.0,1.0,4.806,3.971,7,35,14,50
559,3,1,1,150,35,153000.0,1.0,4.643,3.503,7,35,14,50
560,3,1,1,150,45,171000.0,1.056,4.197,3.182,7,35,14,50
561,3,1,1,150,55,162000.0,1.0,4.868,2.644,7,35,14,50
562,3,1,1,150,65,189000.0,1.05,4.218,2.372,7,35,14,50
563,3,1,1,150,75,189000.0,1.05,4.852,1.993,7,35,14,50
564,4,1,1,150,25,117000.0,1.0,4.631,4.986,7,35,14,50
565,4,1,1,150,35,153000.0,1.063,4.507,4.378,7,35,14,50
566,4,1,1,150,45,162000.0,1.059,4.049,3.412,7,35,14,50
567,4,1,1,150,55,171000.0,1.056,4.439,2.851,7,35,14,50
568,4,1,1,150,65,171000.0,1.056,4.167,2.661,7,35,14,50
569,4,1,1,150,75,171000.0,1.056,4.475,2.313,7,35,14,50
570,5,1,1,150,25,144000.0,1.0,4.832,4.04,7,35,14,50
571,5,1,1,150,35,153000.0,1.0,4.173,3.423,7,35,14,50
572,5,1,1,150,45,162000.0,1.0,4.453,2.656,7,35,14,50
573,5,1,1,150,55,180000.0,1.0,4.737,2.056,7,35,14,50
574,5,1,1,150,65,180000.0,1.0,4.589,1.876,7,35,14,50
575,5,1,1,150,75,180000.0,1.0,4.787,1.659,7,35,14,50
576,6,1,1,150,25,153000.0,1.0,4.665,4.321,7,35,14,50
577,6,1,1,150,35,162000.0,1.0,4.355,3.703,7,35,14,50
578,6,1,1,150,45,162000.0,1.0,4.632,2.812,7,35,14,50
579,6,1,1,150,55,171000.0,1.0,4.618,2.572,7,35,14,50
580,6,1,1,150,65,171000.0,1.0,4.76,2.184,7,35,14,50
581,6,1,1,150,75,171000.0,1.0,4.561,1.902,7,35,14,50
582,7,1,1,150,25,126000.0,1.0,4.892,3.693,7,35,14,50
583,7,1,1,150,35,153000.0,1.0,4.762,2.634,7,35,14,50
584,7,1,1,150,45,162000.0,1.0,4.6,2.088,7,35,14,50
585,7,1,1,150,55,171000.0,1.0,4.133,1.72,7,35,14,50
586,7,1,1,150,65,171000.0,1.0,4.215,1.533,7,35,14,50
587,7,1,1,150,75,162000.0,1.0,4.283,1.447,7,35,14,50
588,8,1,1,150,25,135000.0,1.0,4.166,4.504,7,35,14,50
589,8,1,1,150,35,135000.0,1.0,4.078,3.898,7,35,14,50
590,8,1,1,150,45,162000.0,1.0,4.461,3.025,7,35,14,50
591,8,1,1,150,55,162000.0,1.0,3.914,2.437,7,35,14,50
592,8,1,1,150,65,171000.0,1.0,4.715,2.175,7,35,14,50
593,8,1,1,150,75,180000.0,1.0,4.108,1.933,7,35,14,50
594,9,1,1,150,25,144000.0,1.0,4.555,3.29,7,35,14,50
595,9,1,1,150,35,162000.0,1.0,4.696,3.486,7,35,14,50
596,9,1,1,150,45,180000.0,1.0,4.725,2.797,7,35,14,50
597,9,1,1,150,55,180000.0,1.111,4.276,2.631,7,35,14,50
598,9,1,1,150,65,180000.0,1.111,4.507,2.274,7,35,14,50
599,9,1,1,150,75,180000.0,1.0,4.756,1.726,7,35,14,50
600,10,1,1,150,25,171000.0,1.0,4.798,2.95,7,35,14,50
601,10,1,1,150,35,171000.0,1.056,4.7,2.249,7,35,14,50
602,10,1,1,150,45,171000.0,1.056,4.411,2.207,7,35,14,50
603,10,1,1,150,55,171000.0,1.0,4.97,1.932,7,35,14,50
604,10,1,1,150,65,180000.0,1.053,4.712,1.748,7,35,14,50
605,10,1,1,150,75,180000.0,1.053,4.66,1.478,7,35,14,50
606,11,1,1,150,25,162000.0,1.0,4.998,4.842,7,35,14,50
607,11,1,1,150,35,162000.0,1.0,4.141,3.683,7,35,14,50
608,11,1,1,150,45,171000.0,1.0,4.621,2.952,7,35,14,50
609,11,1,1,150,55,171000.0,1.0,4.519,2.788,7,35,14,50
610,11,1,1,150,65,171000.0,1.0,4.475,2.334,7,35,14,50
611,11,1,1,150,75,171000.0,1.0,4.418,2.032,7,35,14,50
612,12,1,1,150,25,153000.0,1.0,4.801,3.925,7,35,14,50
613,12,1,1,150,35,162000.0,1.0,4.812,2.844,7,35,14,50
614,12,1,1,150,45,171000.0,1.0,4.414,2.525,7,35,14,50
615,12,1,1,150,55,171000.0,1.0,4.232,2.043,7,35,14,50
616,12,1,1,150,65,171000.0,1.0,4.733,1.853,7,35,14,50
617,12,1,1,150,75,171000.0,1.0,4.68,1.575,7,35,14,50
618,13,1,1,150,25,153000.0,1.0,4.727,3.771,7,35,14,50
619,13,1,1,150,35,162000.0,1.0,4.807,3.352,7,35,14,50
620,13,1,1,150,45,162000.0,1.0,4.409,2.802,7,35,14,50
621,13,1,1,150,55,162000.0,1.0,4.238,2.501,7,35,14,50
622,13,1,1,150,65,171000.0,1.0,4.036,2.114,7,35,14,50
623,13,1,1,150,75,171000.0,1.0,4.518,1.855,7,35,14,50
624,14,1,1,150,25,135000.0,1.0,4.843,4.055,7,35,14,50
625,14,1,1,150,35,153000.0,1.0,4.493,3.215,7,35,14,50
626,14,1,1,150,45,153000.0,1.0,4.67,2.648,7,35,14,50
627,14,1,1,150,55,171000.0,1.0,4.609,2.433,7,35,14,50
628,14,1,1,150,65,171000.0,1.0,4.75,2.068,7,35,14,50
629,14,1,1,150,75,171000.0,1.0,4.943,1.802,7,35,14,50
630,15,1,1,150,25,153000.0,1.0,4.489,3.596,7,35,14,50
631,15,1,1,150,35,162000.0,1.0,4.448,2.883,7,35,14,50
632,15,1,1,150,45,180000.0,1.0,4.321,2.405,7,35,14,50
633,15,1,1,150,55,180000.0,1.0,4.889,2.063,7,35,14,50
634,15,1,1,150,65,180000.0,1.0,4.387,1.758,7,35,14,50
635,15,1,1,150,75,180000.0,1.0,4.876,1.61,7,35,14,50
636,16,1,1,150,25,135000.0,1.0,4.491,3.718,7,35,14,50
637,16,1,1,150,35,153000.0,1.0,4.659,2.8,7,35,14,50
638,16,1,1,150,45,180000.0,1.0,4.267,2.3,7,35,14,50
639,16,1,1,150,55,180000.0,1.0,4.242,2.027,7,35,14,50
640,16,1,1,150,65,180000.0,1.0,4.785,1.673,7,35,14,50
641,16,1,1,150,75,180000.0,1.0,4.996,1.643,7,35,14,50
642,17,1,1,150,25,144000.0,1.0,4.675,4.393,7,35,14,50
643,17,1,1,150,35,162000.0,1.0,4.363,3.794,7,35,14,50
644,17,1,1,150,45,171000.0,1.0,4.288,3.161,7,35,14,50
645,17,1,1,150,55,180000.0,1.0,4.148,2.502,7,35,14,50
646,17,1,1,150,65,180000.0,1.0,4.293,2.243,7,35,14,50
647,17,1,1,150,75,180000.0,1.0,4.266,1.966,7,35,14,50
648,18,1,1,150,25,153000.0,1.0,4.584,3.565,7,35,14,50
649,18,1,1,150,35,162000.0,1.059,4.151,2.928,7,35,14,50
650,18,1,1,150,45,162000.0,1.0,4.606,2.329,7,35,14,50
651,18,1,1,150,55,162000.0,1.0,4.53,2.149,7,35,14,50
652,18,1,1,150,65,171000.0,1.056,4.181,1.945,7,35,14,50
653,18,1,1,150,75,171000.0,1.056,4.31,1.698,7,35,14,50
654,19,1,1,150,25,144000.0,1.0,4.766,4.543,7,35,14,50
655,19,1,1,150,35,144000.0,1.0,4.326,3.914,7,35,14,50
656,19,1,1,150,45,153000.0,1.0,5.195,3.191,7,35,14,50
657,19,1,1,150,55,180000.0,1.0,4.414,2.481,7,35,14,50
658,19,1,1,150,65,171000.0,1.0,4.358,2.192,7,35,14,50
659,19,1,1,150,75,180000.0,1.0,5.138,1.898,7,35,14,50
660,20,1,1,150,25,144000.0,1.0,4.197,4.488,7,35,14,50
661,20,1,1,150,35,162000.0,1.0,4.523,3.527,7,35,14,50
662,20,1,1,150,45,171000.0,1.0,4.944,2.791,7,35,14,50
663,20,1,1,150,55,171000.0,1.0,4.403,2.239,7,35,14,50
664,20,1,1,150,65,171000.0,1.0,4.835,1.99,7,35,14,50
665,20,1,1,150,75,171000.0,1.0,4.594,1.815,7,35,14,50
666,21,1,1,150,25,144000.0,1.0,3.851,4.616,7,35,14,50
667,21,1,1,150,35,162000.0,1.0,4.662,3.61,7,35,14,50
668,21,1,1,150,45,162000.0,1.0,4.527,3.068,7,35,14,50
669,21,1,1,150,55,171000.0,1.0,4.508,2.613,7,35,14,50
670,21,1,1,150,65,171000.0,1.0,4.653,2.45,7,35,14,50
671,21,1,1,150,75,171000.0,1.0,4.601,2.079,7,35,14,50
672,22,1,1,150,25,153000.0,1.0,4.561,5.056,7,35,14,50
673,22,1,1,150,35,153000.0,1.0,4.394,3.916,7,35,14,50
674,22,1,1,150,45,162000.0,1.0,4.713,3.514,7,35,14,50
675,22,1,1,150,55,189000.0,1.0,4.68,2.823,7,35,14,50
676,22,1,1,150,65,180000.0,1.0,4.454,2.491,7,35,14,50
677,22,1,1,150,75,189000.0,1.0,4.827,2.168,7,35,14,50
678,23,1,1,150,25,144000.0,1.0,4.176,3.804,7,35,14,50
679,23,1,1,150,35,144000.0,1.0,4.719,3.625,7,35,14,50
680,23,1,1,150,45,144000.0,1.0,4.78,2.964,7,35,14,50
681,23,1,1,150,55,162000.0,1.0,4.862,2.47,7,35,14,50
682,23,1,1,150,65,180000.0,1.0,4.934,2.031,7,35,14,50
683,23,1,1,150,75,180000.0,1.0,4.164,1.727,7,35,14,50
684,24,1,1,150,25,144000.0,1.0,4.781,4.241,7,35,14,50
685,24,1,1,150,35,153000.0,1.0,4.675,4.108,7,35,14,50
686,24,1,1,150,45,153000.0,1.063,4.536,3.944,7,35,14,50
687,24,1,1,150,55,162000.0,1.0,4.768,3.226,7,35,14,50
688,24,1,1,150,65,162000.0,1.0,4.828,2.746,7,35,14,50
689,24,1,1,150,75,162000.0,1.0,4.503,2.487,7,35,14,50
690,25,1,1,150,25,135000.0,1.0,4.838,3.162,7,35,14,50
691,25,1,1,150,35,162000.0,1.0,4.36,3.062,7,35,14,50
692,25,1,1,150,45,171000.0,1.0,4.283,2.656,7,35,14,50
693,25,1,1,150,55,171000.0,1.0,4.536,2.156,7,35,14,50
694,25,1,1,150,65,171000.0,1.0,4.467,2.093,7,35,14,50
695,25,1,1,150,75,180000.0,1.0,4.562,1.78,7,35,14,50
696,26,1,1,150,25,144000.0,1.0,4.76,3.773,7,35,14,50
697,26,1,1,150,35,153000.0,1.0,4.096,3.125,7,35,14,50
698,26,1,1,150,45,153000.0,1.0,4.97,2.768,7,35,14,50
699,26,1,1,150,55,153000.0,1.0,4.674,2.372,7,35,14,50
700,26,1,1,150,65,171000.0,1.0,4.43,2.005,7,35,14,50
701,26,1,1,150,75,180000.0,1.0,4.463,1.672,7,35,14,50
702,27,1,1,150,25,144000.0,1.0,4.598,4.238,7,35,14,50
703,27,1,1,150,35,162000.0,1.0,4.811,3.29,7,35,14,50
704,27,1,1,150,45,162000.0,1.0,3.906,2.83,7,35,14,50
705,27,1,1,150,55,162000.0,1.0,4.695,2.454,7,35,14,50
706,27,1,1,150,65,171000.0,1.0,4.414,2.121,7,35,14,50
707,27,1,1,150,75,171000.0,1.0,4.872,1.9,7,35,14,50
708,28,1,1,150,25,117000.0,1.0,4.47,5.061,7,35,14,50
709,28,1,1,150,35,144000.0,1.0,4.543,3.738,7,35,14,50
710,28,1,1,150,45,153000.0,1.0,4.612,2.946,7,35,14,50
711,28,1,1,150,55,162000.0,1.0,4.736,2.666,7,35,14,50
712,28,1,1,150,65,162000.0,1.0,4.953,2.238,7,35,14,50
713,28,1,1,150,75,180000.0,1.0,4.369,2.04,7,35,14,50
714,29,1,1,150,25,144000.0,1.0,4.172,3.824,7,35,14,50
715,29,1,1,150,35,153000.0,1.0,5.228,3.186,7,35,14,50
716,29,1,1,150,45,171000.0,1.0,4.525,2.543,7,35,14,50
717,29,1,1,150,55,171000.0,1.0,4.645,2.067,7,35,14,50
718,29,1,1,150,65,171000.0,1.0,4.676,1.75,7,35,14,50
719,29,1,1,150,75,180000.0,1.0,4.119,1.698,7,35,14,50
720,0,1,1,200,25,117000.0,1.0,4.459,3.941,7,35,14,50
721,0,1,1,200,35,144000.0,1.0,4.723,3.822,7,35,14,50
722,0,1,1,200,45,153000.0,1.0,4.456,2.978,7,35,14,50
723,0,1,1,200,55,162000.0,1.0,4.457,2.42,7,35,14,50
724,0,1,1,200,65,162000.0,1.0,5.123,2.433,7,35,14,50
725,0,1,1,200,75,162000.0,1.0,4.607,2.164,7,35,14,50
726,1,1,1,200,25,153000.0,1.0,4.53,4.001,7,35,14,50
727,1,1,1,200,35,171000.0,1.0,5.082,3.296,7,35,14,50
728,1,1,1,200,45,189000.0,1.0,4.897,2.804,7,35,14,50
729,1,1,1,200,55,189000.0,1.0,4.571,2.627,7,35,14,50
730,1,1,1,200,65,189000.0,1.05,4.128,2.371,7,35,14,50
731,1,1,1,200,75,189000.0,1.0,4.394,2.007,7,35,14,50
732,2,1,1,200,25,126000.0,1.0,4.701,4.199,7,35,14,50
733,2,1,1,200,35,144000.0,1.0,4.887,3.183,7,35,14,50
734,2,1,1,200,45,153000.0,1.0,4.627,3.148,7,35,14,50
735,2,1,1,200,55,171000.0,1.056,4.221,2.891,7,35,14,50
736,2,1,1,200,65,171000.0,1.0,4.777,2.408,7,35,14,50
737,2,1,1,200,75,180000.0,1.0,4.925,2.284,7,35,14,50
