,Gates,Bays,Station_Dist,Parameter,Value,p-value,DES_Mono,Avg_OFC
2075,1,9,150,Fleet,100,0.6523960635476453,True,0.8222999999999998
2076,1,9,150,Fleet,125,0.7095128937209141,True,0.8240999999999997
2077,1,9,150,Fleet,150,0.904152745353419,True,0.8246999999999998
2078,1,9,150,Fleet,175,0.9035952709931976,True,0.8252999999999998
2079,1,9,150,Fleet,200,0.9999999999999815,True,0.8252999999999999
2080,1,9,200,Gate,1,0.43679427214060373,False,0.7646999999999999
2081,1,9,200,Gate,2,0.26610794543005806,True,0.7740000000000001
2082,1,9,200,Gate,3,0.8269548893502958,True,0.7614000000000001
2083,1,9,200,Gate,4,0.7154844638243246,True,0.7593
2084,1,9,200,Gate,5,0.02637455263643497,True,0.7554000000000001
2085,1,9,200,Gate,6,0.008677006064195478,True,0.7295999999999998
2086,1,9,200,Gate,7,4.758985219459887e-05,True,0.7019999999999998
2087,1,9,200,Gate,8,2.182123144757487e-14,True,0.6654
2088,1,9,200,Gate,9,9.8521656946348e-15,True,0.5994
2089,1,9,200,Gate,10,1.083402505451203e-40,True,0.5373
2090,1,9,200,Gate,15,2.1130108677925424e-24,True,0.35190000000000005
2091,1,9,200,Bay,15.0,0.5756923339466484,False,0.7458000000000001
2092,1,9,200,Bay,17.5,0.47004274439040905,True,0.7503
2093,1,9,200,Bay,20.0,0.9230370289124229,True,0.744
2094,1,9,200,Bay,22.5,0.1889882137255751,True,0.7431
2095,1,9,200,Bay,25.0,0.9699280441921065,False,0.7323000000000001
2096,1,9,200,Bay,27.5,0.6948035614532795,True,0.7325999999999998
2097,1,9,200,Bay,30.0,0.20534160547556315,True,0.7289999999999999
2098,1,9,200,Bay,32.5,0.7711161375148443,True,0.717
2099,1,9,200,Bay,35.0,0.699766774576247,True,0.7146000000000001
2100,1,9,200,Bay,37.5,0.3039438350620168,True,0.7112999999999999
2101,1,9,200,Bay,40.0,0.9711159280481668,False,0.7022999999999998
2102,1,9,200,Bay,42.5,0.33002361480602305,True,0.7026000000000001
2103,1,9,200,Speed,35,1.8179643937971012e-20,True,0.6365999999999999
2104,1,9,200,Speed,45,3.2583200391368785e-14,True,0.7220999999999999
2105,1,9,200,Speed,55,3.112128389575744e-10,True,0.7820999999999999
2106,1,9,200,Speed,65,0.02508541974264146,True,0.7982999999999999
2107,1,9,200,Speed,75,0.07633867478178022,True,0.8130000000000001
2108,1,9,200,HoS,15,1.3283633984285258e-14,True,0.7871999999999999
2109,1,9,200,HoS,16,2.93745616389574e-11,True,0.8660999999999998
2110,1,9,200,HoS,17,3.278220866338019e-08,True,0.9338999999999997
2111,1,9,200,HoS,18,8.733335104965001e-08,True,0.9963
2112,1,9,200,Fleet,25,7.618720393267603e-38,True,0.3852
2113,1,9,200,Fleet,50,2.7960815285791363e-37,True,0.7230000000000001
2114,1,9,200,Fleet,75,2.1761926158887399e-07,True,0.7788000000000002
2115,1,9,200,Fleet,100,0.37233204404247966,True,0.7848
2116,1,9,200,Fleet,125,0.5912456235720152,False,0.7809000000000001
2117,1,9,200,Fleet,150,0.9345007494224379,True,0.7815000000000001
2118,1,9,200,Fleet,175,0.7660547070235972,True,0.7836000000000001
2119,1,9,200,Fleet,200,0.8951829262826536,False,0.7827000000000002
2120,1,9,300,Gate,1,0.766200894208597,False,0.6216
2121,1,9,300,Gate,2,0.4666212139850423,True,0.6245999999999999
2122,1,9,300,Gate,3,0.8303502810519341,False,0.6176999999999999
2123,1,9,300,Gate,4,0.5024155740007757,True,0.6198
2124,1,9,300,Gate,5,0.6065080075538986,True,0.6132000000000001
2125,1,9,300,Gate,6,0.03166097965554384,True,0.6083999999999999
2126,1,9,300,Gate,7,0.0001660536615989356,True,0.588
2127,1,9,300,Gate,8,1.5984025584062468e-05,True,0.5523
2128,1,9,300,Gate,9,8.620470479595806e-08,True,0.5148
2129,1,9,300,Gate,10,6.795333083129137e-33,True,0.4731
2130,1,9,300,Gate,15,6.339857382702861e-25,True,0.31649999999999995
2131,1,9,300,Bay,15.0,0.4826638088078765,True,0.6128999999999999
2132,1,9,300,Bay,17.5,0.7298931314604337,True,0.6065999999999999
2133,1,9,300,Bay,20.0,0.6873168811351376,True,0.6035999999999999
2134,1,9,300,Bay,22.5,0.4805867505648219,True,0.6
2135,1,9,300,Bay,25.0,0.8679058823573014,True,0.5937
2136,1,9,300,Bay,27.5,0.4716886912759338,True,0.5922000000000001
2137,1,9,300,Bay,30.0,0.976158026909081,False,0.5849999999999999
2138,1,9,300,Bay,32.5,0.9752907736070133,True,0.5852999999999999
2139,1,9,300,Bay,35.0,0.46807511249870815,True,0.5849999999999999
2140,1,9,300,Bay,37.5,0.5042805641017485,True,0.5775000000000001
2141,1,9,300,Bay,40.0,0.9301615203400276,True,0.5703
2142,1,9,300,Bay,42.5,0.8365463145035529,True,0.5694
2143,1,9,300,Speed,35,9.034282030721717e-17,True,0.504
2144,1,9,300,Speed,45,2.8768790587838047e-12,True,0.5838
2145,1,9,300,Speed,55,8.4051315348675e-10,True,0.6506999999999998
2146,1,9,300,Speed,65,2.1782598379723845e-07,True,0.7053
2147,1,9,300,Speed,75,2.263361263211912e-08,True,0.7581000000000001
2148,1,9,300,HoS,15,2.8711068956927133e-06,True,0.6333
2149,1,9,300,HoS,16,4.355176038469072e-06,True,0.6810000000000003
2150,1,9,300,HoS,17,0.00010796810791667677,True,0.7217999999999999
2151,1,9,300,HoS,18,2.258228105050863e-05,True,0.777
2152,1,9,300,Fleet,25,2.404626503464485e-42,True,0.306
2153,1,9,300,Fleet,50,5.1111763378876794e-42,True,0.5931
2154,1,9,300,Fleet,75,2.760604807973127e-19,True,0.6894000000000001
2155,1,9,300,Fleet,100,0.34764833515533655,True,0.6957
2156,1,9,300,Fleet,125,0.9257762491959576,False,0.6951
2157,1,9,300,Fleet,150,0.5820436858203681,True,0.6987000000000002
2158,1,9,300,Fleet,175,0.9638356091535707,False,0.6983999999999999
2159,1,9,300,Fleet,200,0.8442456160200059,True,0.6996000000000001
2160,1,10,25,Gate,1,0.671220543290055,False,1.6641000000000001
2161,1,10,25,Gate,2,0.1278637855368266,True,1.6691999999999998
2162,1,10,25,Gate,3,2.159060100842906e-18,True,1.6496999999999995
2163,1,10,25,Gate,4,1.588458745485015e-33,True,1.4837999999999998
2164,1,10,25,Gate,5,2.914740863674089e-29,True,1.2180000000000002
2165,1,10,25,Gate,6,4.788328007105084e-27,True,1.0404000000000002
2166,1,10,25,Gate,7,8.306657726690367e-25,True,0.9029999999999998
2167,1,10,25,Gate,8,6.633986503286158e-30,True,0.7962000000000001
2168,1,10,25,Gate,9,1.685859629557796e-28,True,0.7121999999999997
2169,1,10,25,Gate,10,3.0533780139837086e-50,True,0.6396
2170,1,10,25,Gate,15,3.743821870891447e-56,True,0.42630000000000007
2171,1,10,25,Bay,15.0,0.46588857108032256,True,0.9327000000000001
2172,1,10,25,Bay,17.5,0.09164986482930762,True,0.9291
2173,1,10,25,Bay,20.0,0.9245040576639972,True,0.9195
2174,1,10,25,Bay,22.5,0.5349804556617647,True,0.9189
2175,1,10,25,Bay,25.0,0.7076788703129282,False,0.9149999999999999
2176,1,10,25,Bay,27.5,0.061836585049575885,True,0.9170999999999999
2177,1,10,25,Bay,30.0,0.8209929178895542,True,0.9077999999999999
2178,1,10,25,Bay,32.5,0.5898981184315534,True,0.9066
2179,1,10,25,Bay,35.0,0.29242885745429853,True,0.9035999999999997
2180,1,10,25,Bay,37.5,0.7907188952027464,True,0.8973000000000001
2181,1,10,25,Bay,40.0,0.32146440233058904,True,0.8958000000000002
2182,1,10,25,Bay,42.5,0.7108787757552331,True,0.891
2183,1,10,25,Speed,35,0.5321134892072432,True,0.8892
2184,1,10,25,Speed,45,0.011261033984415542,True,0.9050999999999999
2185,1,10,25,Speed,55,0.5691441216964254,False,0.9021000000000001
2186,1,10,25,Speed,65,0.3202500230719203,True,0.9075000000000001
2187,1,10,25,Speed,75,0.2510679677892133,True,0.9134999999999998
2188,1,10,25,HoS,15,3.1478746126781634e-19,True,0.9771000000000001
2189,1,10,25,HoS,16,6.750854053918457e-19,True,1.0572000000000001
2190,1,10,25,HoS,17,1.775298242895569e-17,True,1.1337
2191,1,10,25,HoS,18,5.529968712841586e-20,True,1.2144
2192,1,10,25,Fleet,25,4.737585352492015e-48,True,0.8115000000000002
2193,1,10,25,Fleet,50,4.249256889099147e-17,True,0.9054
2194,1,10,25,Fleet,75,0.001585482370322131,True,0.9225
2195,1,10,25,Fleet,100,0.5761003445125685,True,0.9246
2196,1,10,25,Fleet,125,0.07297754151076997,True,0.9288000000000001
2197,1,10,25,Fleet,150,0.9999999999999613,False,0.9288
2198,1,10,25,Fleet,175,0.6480747933692483,True,0.9299999999999999
2199,1,10,25,Fleet,200,0.6480747933692481,False,0.9288
2200,1,10,50,Gate,1,0.26834392061545403,True,1.5768
2201,1,10,50,Gate,2,0.26442472368831427,True,1.5645
2202,1,10,50,Gate,3,1.038091950133025e-16,True,1.551
2203,1,10,50,Gate,4,4.012533098575058e-31,True,1.4135999999999995
2204,1,10,50,Gate,5,2.8375697562941724e-27,True,1.1819999999999997
2205,1,10,50,Gate,6,4.5052755661760625e-27,True,1.0167
2206,1,10,50,Gate,7,3.655092101196484e-26,True,0.8816999999999999
2207,1,10,50,Gate,8,8.87025779068947e-25,True,0.7749000000000003
2208,1,10,50,Gate,9,4.280347852492346e-22,True,0.6948
2209,1,10,50,Gate,10,2.4476302423137247e-41,True,0.6254999999999998
2210,1,10,50,Gate,15,9.444986706152402e-47,True,0.4178999999999999
2211,1,10,50,Bay,15.0,0.04688739353033384,True,0.9161999999999999
2212,1,10,50,Bay,17.5,0.20637215888713126,True,0.9047999999999999
2213,1,10,50,Bay,20.0,0.7620988052821039,False,0.8969999999999999
2214,1,10,50,Bay,22.5,0.1305193270433572,True,0.8988
2215,1,10,50,Bay,25.0,0.4704279238224056,False,0.8883
2216,1,10,50,Bay,27.5,0.5065542634451106,True,0.8931
2217,1,10,50,Bay,30.0,0.10557098271593912,True,0.8895
2218,1,10,50,Bay,32.5,0.5316327084229833,False,0.8775000000000001
2219,1,10,50,Bay,35.0,0.05127931600506251,True,0.8826000000000002
2220,1,10,50,Bay,37.5,0.19693891795777746,False,0.8688000000000002
2221,1,10,50,Bay,40.0,0.06884059348633767,True,0.8763000000000002
2222,1,10,50,Bay,42.5,0.37837004166628274,False,0.8652000000000001
2223,1,10,50,Speed,35,0.000629534272254683,True,0.8655
2224,1,10,50,Speed,45,0.0033380455155127154,True,0.8828999999999999
2225,1,10,50,Speed,55,0.18165568461776027,True,0.8904000000000001
2226,1,10,50,Speed,65,0.30013231176059096,True,0.8960999999999998
2227,1,10,50,Speed,75,0.7839700464245447,False,0.8946000000000001
2228,1,10,50,HoS,15,3.8114165800595064e-17,True,0.9507000000000001
2229,1,10,50,HoS,16,3.6205212274380906e-18,True,1.0323000000000002
2230,1,10,50,HoS,17,2.066817897625325e-17,True,1.1051999999999997
2231,1,10,50,HoS,18,1.4334312031264158e-21,True,1.1856000000000002
2232,1,10,50,Fleet,25,2.491131486655696e-46,True,0.7386
2233,1,10,50,Fleet,50,1.8492627757888918e-25,True,0.8823
2234,1,10,50,Fleet,75,0.0007818552108368319,True,0.9015
2235,1,10,50,Fleet,100,0.17961928157171259,True,0.9068999999999998
2236,1,10,50,Fleet,125,0.6740547540857367,True,0.9083999999999999
2237,1,10,50,Fleet,150,0.8141728373523613,False,0.9075
2238,1,10,50,Fleet,175,0.25376003226782834,True,0.9116999999999997
2239,1,10,50,Fleet,200,0.7703162932239487,False,0.9107999999999998
2240,1,10,100,Gate,1,0.06877745162902571,True,1.2291
2241,1,10,100,Gate,2,0.6407352545233834,True,1.2066000000000001
2242,1,10,100,Gate,3,0.011164504201002054,True,1.2015000000000002
2243,1,10,100,Gate,4,7.861129822276206e-10,True,1.1724
2244,1,10,100,Gate,5,1.5929169512948483e-18,True,1.0881
2245,1,10,100,Gate,6,3.307893064100343e-24,True,0.9537
2246,1,10,100,Gate,7,9.836430193152198e-20,True,0.8358
2247,1,10,100,Gate,8,6.25176164430431e-25,True,0.7476
2248,1,10,100,Gate,9,8.598202556721171e-19,True,0.66
2249,1,10,100,Gate,10,2.796197423429352e-57,True,0.597
2250,1,10,100,Gate,15,2.9542617379861704e-39,True,0.39390000000000003
2251,1,10,100,Bay,15.0,0.035898196245456954,True,0.8666999999999999
2252,1,10,100,Bay,17.5,0.559996554710094,False,0.8520000000000001
2253,1,10,100,Bay,20.0,0.5531454420516997,True,0.8559000000000001
2254,1,10,100,Bay,22.5,0.25724594023477465,True,0.8523000000000001
2255,1,10,100,Bay,25.0,0.7910688229807536,False,0.8457
2256,1,10,100,Bay,27.5,0.6266845964232612,True,0.8474999999999999
2257,1,10,100,Bay,30.0,0.10311765985633808,True,0.8442000000000001
2258,1,10,100,Bay,32.5,0.6084881542658327,True,0.8339999999999999
2259,1,10,100,Bay,35.0,0.7272479563612224,False,0.8304000000000001
2260,1,10,100,Bay,37.5,0.4378933722845463,True,0.8328
2261,1,10,100,Bay,40.0,0.7157638511523777,True,0.8282999999999999
2262,1,10,100,Bay,42.5,0.5257735807559576,False,0.8261999999999999
2263,1,10,100,Speed,35,6.692655304102343e-13,True,0.8067000000000001
2264,1,10,100,Speed,45,0.0010914927365211046,True,0.8298
2265,1,10,100,Speed,55,0.0012390008944615752,True,0.8538000000000001
2266,1,10,100,Speed,65,0.3237803396534633,True,0.8610000000000001
2267,1,10,100,Speed,75,0.0969354293081302,True,0.8721000000000001
2268,1,10,100,HoS,15,7.22994400678672e-12,True,0.9057
2269,1,10,100,HoS,16,4.905603405120202e-10,True,0.9753000000000001
2270,1,10,100,HoS,17,1.60400850477447e-14,True,1.0640999999999998
2271,1,10,100,HoS,18,1.2496049432691953e-15,True,1.1415
2272,1,10,100,Fleet,25,2.5266095187447894e-41,True,0.5717999999999999
2273,1,10,100,Fleet,50,1.6959805098225026e-38,True,0.8282999999999998
2274,1,10,100,Fleet,75,0.00015287562968162405,True,0.8537999999999999
2275,1,10,100,Fleet,100,0.28679559024739737,True,0.8592
2276,1,10,100,Fleet,125,0.8952147465710962,True,0.8597999999999999
2277,1,10,100,Fleet,150,0.5984249348595254,True,0.8619
2278,1,10,100,Fleet,175,0.6183789925039875,False,0.8601
2279,1,10,100,Fleet,200,0.9364145075522186,True,0.8604
2280,1,10,150,Gate,1,0.5351353029350416,True,0.9525000000000001
2281,1,10,150,Gate,2,0.5247325216522265,True,0.9440999999999999
2282,1,10,150,Gate,3,0.8073637887449916,True,0.936
2283,1,10,150,Gate,4,0.0118237010377841,True,0.9327000000000001
2284,1,10,150,Gate,5,0.0443519945854678,True,0.8970000000000001
2285,1,10,150,Gate,6,7.975109971498708e-12,True,0.8720999999999999
2286,1,10,150,Gate,7,7.877081897207268e-18,True,0.7868999999999998
2287,1,10,150,Gate,8,9.371402093612355e-16,True,0.6948000000000001
2288,1,10,150,Gate,9,1.191561422731647e-11,True,0.6159000000000001
2289,1,10,150,Gate,10,1.9059091980412134e-34,True,0.5600999999999999
2290,1,10,150,Gate,15,2.1723837630898168e-35,True,0.3768000000000001
2291,1,10,150,Bay,15.0,0.9074735476359772,True,0.8201999999999998
2292,1,10,150,Bay,17.5,0.42644751008507165,True,0.8192999999999999
2293,1,10,150,Bay,20.0,0.21490340125541113,True,0.8127
2294,1,10,150,Bay,22.5,0.9117506018000896,True,0.8024999999999999
2295,1,10,150,Bay,25.0,0.5703387278873551,True,0.8016000000000001
2296,1,10,150,Bay,27.5,0.45118831475773125,True,0.7965
2297,1,10,150,Bay,30.0,0.4915395888473808,True,0.7898999999999999
2298,1,10,150,Bay,32.5,0.7850557846258284,False,0.7844999999999999
2299,1,10,150,Bay,35.0,0.9453840151856147,True,0.7869000000000003
2300,1,10,150,Bay,37.5,0.1573357805094858,True,0.7863000000000001
2301,1,10,150,Bay,40.0,0.9682107152197061,False,0.7761
2302,1,10,150,Bay,42.5,0.44103080353860935,True,0.7764
2303,1,10,150,Speed,35,2.6275195293927473e-17,True,0.729
2304,1,10,150,Speed,45,6.615543452500107e-07,True,0.7815000000000001
2305,1,10,150,Speed,55,0.000602862729344549,True,0.8105999999999999
2306,1,10,150,Speed,65,0.0028555766960669253,True,0.8328
2307,1,10,150,Speed,75,0.0592126063095421,True,0.8462999999999999
2308,1,10,150,HoS,15,1.097968473252814e-14,True,0.8583000000000001
2309,1,10,150,HoS,16,6.388911924289913e-18,True,0.9425999999999999
2310,1,10,150,HoS,17,9.933352199063755e-15,True,1.0185
2311,1,10,150,HoS,18,9.118280758508273e-18,True,1.1088
2312,1,10,150,Fleet,25,9.736965996255072e-44,True,0.4653
2313,1,10,150,Fleet,50,2.0394185926482077e-47,True,0.7932000000000001
2314,1,10,150,Fleet,75,0.003256714435101147,True,0.8132999999999999
2315,1,10,150,Fleet,100,0.20014832986705403,True,0.8208
2316,1,10,150,Fleet,125,0.7181867370765547,True,0.8229000000000001
2317,1,10,150,Fleet,150,0.9569308458638496,False,0.8226
2318,1,10,150,Fleet,175,0.9576968218271494,True,0.8229
2319,1,10,150,Fleet,200,0.7577425189731921,True,0.8246999999999999
2320,1,10,200,Gate,1,0.7831612655538073,False,0.7919999999999999
2321,1,10,200,Gate,2,0.18814898226197518,True,0.7947000000000001
2322,1,10,200,Gate,3,0.4342513183357076,True,0.7817999999999999
2323,1,10,200,Gate,4,0.6556781724183044,True,0.7737
2324,1,10,200,Gate,5,0.004514797311189509,True,0.7692
2325,1,10,200,Gate,6,0.0013520448901375044,True,0.7419000000000001
2326,1,10,200,Gate,7,1.714218282222874e-08,True,0.7116
2327,1,10,200,Gate,8,9.40279090489814e-13,True,0.6567
2328,1,10,200,Gate,9,1.8183176024936506e-09,True,0.5877
2329,1,10,200,Gate,10,2.6193870389981176e-35,True,0.5406
2330,1,10,200,Gate,15,3.3376970047845086e-30,True,0.35730000000000006
2331,1,10,200,Bay,15.0,0.05213967411118365,True,0.7698
2332,1,10,200,Bay,17.5,0.4397071077728121,True,0.7514999999999998
2333,1,10,200,Bay,20.0,0.5165310311751916,False,0.7442999999999999
2334,1,10,200,Bay,22.5,0.21726300515115746,True,0.7499999999999999
2335,1,10,200,Bay,25.0,0.9294057175844626,True,0.7383
2336,1,10,200,Bay,27.5,0.6101186085781438,True,0.7373999999999998
2337,1,10,200,Bay,30.0,0.5608392117265193,True,0.7323
2338,1,10,200,Bay,32.5,0.4799505478310643,True,0.7260000000000001
2339,1,10,200,Bay,35.0,0.8951442015373324,True,0.7185000000000001
2340,1,10,200,Bay,37.5,0.1972294195102324,True,0.7172999999999998
2341,1,10,200,Bay,40.0,0.5899508949701182,True,0.7068000000000001
2342,1,10,200,Bay,42.5,0.8595051235044504,True,0.7023
2343,1,10,200,Speed,35,5.453078958796353e-18,True,0.6419999999999999
2344,1,10,200,Speed,45,1.1477099646295579e-10,True,0.7160999999999998
2345,1,10,200,Speed,55,2.3815889892359468e-07,True,0.7707000000000002
2346,1,10,200,Speed,65,6.970089207486133e-05,True,0.804
2347,1,10,200,Speed,75,0.058812228655840154,True,0.8169000000000002
2348,1,10,200,HoS,15,2.5178609972274963e-09,True,0.7817999999999999
2349,1,10,200,HoS,16,3.0160792311603244e-07,True,0.8439000000000001
2350,1,10,200,HoS,17,1.957611160014308e-09,True,0.9224999999999999
2351,1,10,200,HoS,18,9.878396325804354e-10,True,0.9948
2352,1,10,200,Fleet,25,3.6323468763794277e-34,True,0.3885
2353,1,10,200,Fleet,50,1.3139381425525296e-41,True,0.7163999999999999
2354,1,10,200,Fleet,75,8.40191631517982e-09,True,0.7701
2355,1,10,200,Fleet,100,0.5460838973630141,True,0.7734000000000002
2356,1,10,200,Fleet,125,0.9561406301629531,True,0.7737
2357,1,10,200,Fleet,150,0.7943757927780093,True,0.7752000000000001
2358,1,10,200,Fleet,175,0.7872041088753297,False,0.7737000000000002
2359,1,10,200,Fleet,200,0.8557237010974708,True,0.7746000000000001
2360,1,10,300,Gate,1,0.6199446795225646,True,0.624
2361,1,10,300,Gate,2,0.799655155713568,True,0.6194999999999999
2362,1,10,300,Gate,3,0.8030713100351063,True,0.6171
2363,1,10,300,Gate,4,0.6342878987267364,True,0.6146999999999999
2364,1,10,300,Gate,5,0.6575706518633089,True,0.6099
2365,1,10,300,Gate,6,0.008862329155110092,True,0.6053999999999999
2366,1,10,300,Gate,7,0.0058356801702250626,True,0.5820000000000001
2367,1,10,300,Gate,8,4.819429795542549e-07,True,0.5588999999999998
2368,1,10,300,Gate,9,5.915407446121306e-08,True,0.5145
2369,1,10,300,Gate,10,3.9871576858116755e-32,True,0.4709999999999999
2370,1,10,300,Gate,15,4.747008142983006e-28,True,0.3198
2371,1,10,300,Bay,15.0,1.0,True,0.6131999999999999
2372,1,10,300,Bay,17.5,0.4281464742196107,True,0.6131999999999999
2373,1,10,300,Bay,20.0,0.7787698374774168,True,0.6066
2374,1,10,300,Bay,22.5,0.6401663080556762,True,0.6041999999999998
2375,1,10,300,Bay,25.0,0.9719114083650414,True,0.6003
2376,1,10,300,Bay,27.5,0.5033971770163976,True,0.6
2377,1,10,300,Bay,30.0,0.72675051653047,False,0.5942999999999999
2378,1,10,300,Bay,32.5,0.09693073835578846,True,0.5972999999999999
2379,1,10,300,Bay,35.0,0.4792327365613349,False,0.5831999999999999
2380,1,10,300,Bay,37.5,0.3401823541987128,True,0.5892000000000001
2381,1,10,300,Bay,40.0,0.5320081048003162,True,0.5805
2382,1,10,300,Bay,42.5,0.8847815737671009,True,0.5751000000000001
2383,1,10,300,Speed,35,1.1385733162355843e-21,True,0.507
2384,1,10,300,Speed,45,1.615281482107473e-11,True,0.5790000000000001
2385,1,10,300,Speed,55,6.641340548977666e-09,True,0.6461999999999999
2386,1,10,300,Speed,65,1.4092682498459142e-05,True,0.6966
2387,1,10,300,Speed,75,1.5162138304882859e-05,True,0.7430999999999999
2388,1,10,300,HoS,15,3.4903360806057944e-06,True,0.6297000000000001
2389,1,10,300,HoS,16,6.402956592065153e-05,True,0.6692999999999999
2390,1,10,300,HoS,17,7.802132839721627e-05,True,0.7098000000000001
2391,1,10,300,HoS,18,3.220714382887626e-07,True,0.7674000000000001
2392,1,10,300,Fleet,25,1.1318121923450942e-32,True,0.3048
2393,1,10,300,Fleet,50,2.4161221334007805e-33,True,0.5816999999999999
2394,1,10,300,Fleet,75,4.625548324060025e-15,True,0.6846000000000001
2395,1,10,300,Fleet,100,0.7739067519310591,True,0.6864
2396,1,10,300,Fleet,125,0.7148399384416662,True,0.6885000000000001
2397,1,10,300,Fleet,150,0.8230460554325171,True,0.6897000000000001
2398,1,10,300,Fleet,175,0.65234576232279,True,0.6920999999999999
2399,1,10,300,Fleet,200,0.39687279275515885,False,0.6873
2400,1,11,25,Gate,1,0.4131079112212316,True,1.8048
2401,1,11,25,Gate,2,0.027133395086730915,True,1.7954999999999999
2402,1,11,25,Gate,3,1.3363550408739498e-28,True,1.7654999999999998
2403,1,11,25,Gate,4,7.038232826151768e-34,True,1.4727
2404,1,11,25,Gate,5,3.773128559537358e-29,True,1.2195
2405,1,11,25,Gate,6,2.888212167733233e-27,True,1.0413
2406,1,11,25,Gate,7,2.0716662494129514e-30,True,0.8961000000000001
2407,1,11,25,Gate,8,6.861406488543014e-33,True,0.7941000000000001
2408,1,11,25,Gate,9,3.767643595678592e-30,True,0.7124999999999998
2409,1,11,25,Gate,10,4.3613389787224984e-47,True,0.6341999999999999
