,Iteration,Group,Flow,Flow_MMgal,Trips_Per_Truck,Gate_Queue_Wait,Driving_Time
334,30,Memphis,3204000.0,3.204,2.119,0.804,3.749
335,30,Owensboro,963000.0,0.963,3.057,0.03,4.55
336,30,Paducah,675000.0,0.675,1.744,0.608,4.008
337,30,Princeton,360000.0,0.36,1.25,2.648,1.748
338,30,Robinson,486000.0,0.486,2.16,0.008,5.476
339,30,St. Louis,3357000.0,3.357,1.673,1.931,1.901
340,30,Wood River,558000.0,0.558,3.1,0.0,4.686
341,31,Cape Girardeau,747000.0,0.747,2.128,0.092,4.987
342,31,Greenville,531000.0,0.531,2.458,0.017,4.891
343,31,Jonesboro,774000.0,0.774,2.263,0.046,5.581
344,31,Little Rock,2538000.0,2.538,2.611,0.001,4.76
345,31,Memphis,3213000.0,3.213,2.125,0.782,3.66
346,31,Owensboro,900000.0,0.9,2.857,0.068,4.035
347,31,Paducah,684000.0,0.684,1.767,0.746,3.83
348,31,Princeton,351000.0,0.351,1.182,2.863,1.854
349,31,Robinson,468000.0,0.468,2.08,0.006,5.383
350,31,St. Louis,3393000.0,3.393,1.706,1.833,1.913
351,31,Wood River,567000.0,0.567,3.15,0.0,4.64
352,32,Cape Girardeau,783000.0,0.783,2.231,0.074,5.04
353,32,Greenville,531000.0,0.531,2.458,0.02,4.89
354,32,Jonesboro,774000.0,0.774,2.263,0.018,5.217
355,32,Little Rock,2547000.0,2.547,2.62,0.002,4.71
356,32,Memphis,3303000.0,3.303,2.185,0.688,4.071
357,32,Owensboro,918000.0,0.918,2.914,0.03,4.141
358,32,Paducah,657000.0,0.657,1.698,0.7,3.971
359,32,Princeton,342000.0,0.342,1.188,2.507,1.969
360,32,Robinson,459000.0,0.459,2.04,0.007,5.543
361,32,St. Louis,3393000.0,3.393,1.691,1.93,1.883
362,32,Wood River,549000.0,0.549,3.05,0.0,4.733
363,33,Cape Girardeau,810000.0,0.81,2.308,0.091,5.434
364,33,Greenville,477000.0,0.477,2.208,0.023,4.984
365,33,Jonesboro,792000.0,0.792,2.316,0.017,5.847
366,33,Little Rock,2520000.0,2.52,2.593,0.004,4.503
367,33,Memphis,3114000.0,3.114,2.06,0.792,3.545
368,33,Owensboro,882000.0,0.882,2.8,0.038,4.559
369,33,Paducah,585000.0,0.585,1.512,0.929,3.379
370,33,Princeton,333000.0,0.333,1.156,2.766,1.982
371,33,Robinson,450000.0,0.45,2.0,0.016,5.016
372,33,St. Louis,3375000.0,3.375,1.705,1.876,1.883
373,33,Wood River,558000.0,0.558,3.1,0.0,5.132
374,34,Cape Girardeau,738000.0,0.738,2.103,0.101,4.955
375,34,Greenville,468000.0,0.468,2.167,0.01,5.093
376,34,Jonesboro,792000.0,0.792,2.316,0.026,5.859
377,34,Little Rock,2493000.0,2.493,2.565,0.004,4.561
378,34,Memphis,3222000.0,3.222,2.131,0.641,4.068
379,34,Owensboro,909000.0,0.909,2.886,0.056,4.104
380,34,Paducah,675000.0,0.675,1.744,0.813,3.738
381,34,Princeton,360000.0,0.36,1.29,2.46,1.786
382,34,Robinson,495000.0,0.495,2.2,0.008,5.294
383,34,St. Louis,3384000.0,3.384,1.686,1.882,1.944
384,34,Wood River,549000.0,0.549,3.05,0.0,4.887
385,35,Cape Girardeau,765000.0,0.765,2.179,0.112,4.724
386,35,Greenville,495000.0,0.495,2.292,0.009,4.931
387,35,Jonesboro,810000.0,0.81,2.368,0.017,5.542
388,35,Little Rock,2538000.0,2.538,2.611,0.001,4.845
389,35,Memphis,3276000.0,3.276,2.167,0.743,3.724
390,35,Owensboro,918000.0,0.918,2.914,0.049,4.813
391,35,Paducah,657000.0,0.657,1.698,0.802,3.662
392,35,Princeton,351000.0,0.351,1.3,2.794,1.97
393,35,Robinson,495000.0,0.495,2.2,0.014,5.243
394,35,St. Louis,3420000.0,3.42,1.696,1.873,2.046
395,35,Wood River,594000.0,0.594,3.3,0.0,4.884
396,36,Cape Girardeau,819000.0,0.819,2.333,0.161,5.081
397,36,Greenville,504000.0,0.504,2.333,0.019,4.872
398,36,Jonesboro,765000.0,0.765,2.237,0.024,5.447
399,36,Little Rock,2547000.0,2.547,2.62,0.0,4.676
400,36,Memphis,3303000.0,3.303,2.185,0.74,3.825
401,36,Owensboro,927000.0,0.927,2.943,0.032,4.431
402,36,Paducah,702000.0,0.702,1.814,0.901,3.468
403,36,Princeton,360000.0,0.36,1.212,2.469,1.793
404,36,Robinson,495000.0,0.495,2.2,0.012,5.213
405,36,St. Louis,3447000.0,3.447,1.717,1.885,1.964
406,36,Wood River,549000.0,0.549,3.05,0.0,4.341
407,37,Cape Girardeau,756000.0,0.756,2.154,0.08,4.978
408,37,Greenville,531000.0,0.531,2.458,0.008,5.531
409,37,Jonesboro,774000.0,0.774,2.263,0.028,5.617
410,37,Little Rock,2556000.0,2.556,2.63,0.0,4.662
411,37,Memphis,3276000.0,3.276,2.167,0.618,4.143
412,37,Owensboro,846000.0,0.846,2.686,0.052,4.213
413,37,Paducah,666000.0,0.666,1.721,0.732,3.972
414,37,Princeton,342000.0,0.342,1.267,2.721,2.078
415,37,Robinson,459000.0,0.459,2.04,0.011,5.338
416,37,St. Louis,3384000.0,3.384,1.671,1.826,1.909
417,37,Wood River,549000.0,0.549,3.05,0.0,4.65
418,38,Cape Girardeau,765000.0,0.765,2.179,0.101,4.835
419,38,Greenville,486000.0,0.486,2.25,0.008,4.86
420,38,Jonesboro,801000.0,0.801,2.342,0.037,5.34
421,38,Little Rock,2646000.0,2.646,2.722,0.0,4.793
422,38,Memphis,3321000.0,3.321,2.196,0.721,3.898
423,38,Owensboro,936000.0,0.936,2.971,0.042,4.458
424,38,Paducah,657000.0,0.657,1.698,0.739,3.834
425,38,Princeton,351000.0,0.351,1.219,2.794,1.982
426,38,Robinson,495000.0,0.495,2.2,0.009,5.097
427,38,St. Louis,3330000.0,3.33,1.659,1.905,1.855
428,38,Wood River,549000.0,0.549,3.05,0.0,5.061
429,39,Cape Girardeau,747000.0,0.747,2.128,0.047,5.351
430,39,Greenville,558000.0,0.558,2.583,0.008,5.197
