,Iteration,Group,Flow,Flow_MMgal,Trips_Per_Truck,Gate_Queue_Wait,Driving_Time
442,40,Greenville,711000.0,0.711,1.039,2.37,4.111
443,40,Jonesboro,801000.0,0.801,1.745,0.026,6.075
444,40,Memphis,3177000.0,3.177,1.801,0.927,4.068
445,40,Owensboro,693000.0,0.693,2.962,0.015,4.22
446,40,Paducah,666000.0,0.666,1.762,0.564,3.963
447,40,Princeton,351000.0,0.351,2.786,0.108,4.062
448,40,Robinson,450000.0,0.45,2.273,0.001,5.369
449,40,St. Louis,3384000.0,3.384,1.701,1.92,2.01
450,40,Wood River,567000.0,0.567,3.15,0.0,5.035
451,41,Cape Girardeau,747000.0,0.747,2.128,0.073,4.84
452,41,Evansville,801000.0,0.801,2.781,0.0,4.55
453,41,Greenville,747000.0,0.747,1.107,2.137,4.55
454,41,Jonesboro,864000.0,0.864,1.882,0.083,5.719
455,41,Memphis,3204000.0,3.204,1.826,1.061,3.828
456,41,Owensboro,738000.0,0.738,3.154,0.016,4.547
457,41,Paducah,684000.0,0.684,1.81,0.596,4.093
458,41,Princeton,306000.0,0.306,2.429,0.097,3.358
459,41,Robinson,450000.0,0.45,2.273,0.007,5.245
460,41,St. Louis,3384000.0,3.384,1.686,1.892,1.929
461,41,Wood River,558000.0,0.558,3.1,0.0,5.022
462,42,Cape Girardeau,747000.0,0.747,2.128,0.067,5.216
463,42,Evansville,819000.0,0.819,2.844,0.0,4.261
464,42,Greenville,756000.0,0.756,1.05,2.116,4.581
465,42,Jonesboro,783000.0,0.783,1.706,0.039,5.637
466,42,Memphis,3240000.0,3.24,1.827,0.863,4.153
467,42,Owensboro,783000.0,0.783,3.346,0.015,4.531
468,42,Paducah,684000.0,0.684,1.81,0.697,3.969
469,42,Princeton,297000.0,0.297,2.357,0.068,3.844
470,42,Robinson,450000.0,0.45,2.273,0.012,5.65
471,42,St. Louis,3402000.0,3.402,1.695,1.911,2.035
472,42,Wood River,531000.0,0.531,2.95,0.0,4.993
473,43,Cape Girardeau,783000.0,0.783,2.231,0.093,5.037
474,43,Evansville,828000.0,0.828,2.875,0.0,4.227
475,43,Greenville,738000.0,0.738,1.123,2.052,4.831
476,43,Jonesboro,774000.0,0.774,1.686,0.067,5.013
477,43,Memphis,3312000.0,3.312,1.878,0.985,3.916
478,43,Owensboro,738000.0,0.738,3.154,0.01,4.852
479,43,Paducah,675000.0,0.675,1.786,0.69,3.841
480,43,Princeton,297000.0,0.297,2.357,0.098,3.418
481,43,Robinson,495000.0,0.495,2.5,0.003,5.163
482,43,St. Louis,3357000.0,3.357,1.68,1.897,1.924
483,43,Wood River,558000.0,0.558,3.1,0.0,4.736
484,44,Cape Girardeau,819000.0,0.819,2.333,0.061,5.158
485,44,Evansville,783000.0,0.783,2.719,0.0,4.069
486,44,Greenville,756000.0,0.756,1.135,2.016,5.063
487,44,Jonesboro,855000.0,0.855,1.863,0.028,6.539
488,44,Memphis,3276000.0,3.276,1.848,0.89,4.052
489,44,Owensboro,747000.0,0.747,3.192,0.005,4.108
490,44,Paducah,666000.0,0.666,1.762,0.689,3.705
491,44,Princeton,324000.0,0.324,2.571,0.084,3.771
492,44,Robinson,423000.0,0.423,2.136,0.01,5.222
493,44,St. Louis,3375000.0,3.375,1.697,1.93,1.871
494,44,Wood River,558000.0,0.558,3.1,0.0,4.501
495,45,Cape Girardeau,783000.0,0.783,2.231,0.101,4.846
496,45,Evansville,801000.0,0.801,2.781,0.0,4.412
497,45,Greenville,756000.0,0.756,1.063,1.977,4.86
498,45,Jonesboro,792000.0,0.792,1.725,0.088,5.519
499,45,Memphis,3357000.0,3.357,1.893,0.936,3.985
500,45,Owensboro,729000.0,0.729,3.115,0.014,4.4
501,45,Paducah,630000.0,0.63,1.667,0.689,3.989
502,45,Princeton,333000.0,0.333,2.643,0.072,4.247
503,45,Robinson,432000.0,0.432,2.182,0.01,5.134
504,45,St. Louis,3438000.0,3.438,1.698,1.92,1.899
505,45,Wood River,504000.0,0.504,2.8,0.0,4.639
506,46,Cape Girardeau,837000.0,0.837,2.385,0.066,5.172
507,46,Evansville,846000.0,0.846,2.938,0.0,4.402
508,46,Greenville,747000.0,0.747,1.051,1.924,4.623
509,46,Jonesboro,855000.0,0.855,1.863,0.072,5.644
510,46,Memphis,3276000.0,3.276,1.857,0.971,3.92
511,46,Owensboro,801000.0,0.801,3.423,0.025,4.7
512,46,Paducah,612000.0,0.612,1.619,0.825,3.566
513,46,Princeton,324000.0,0.324,2.571,0.131,3.533
514,46,Robinson,459000.0,0.459,2.318,0.004,5.276
515,46,St. Louis,3429000.0,3.429,1.709,1.873,1.88
516,46,Wood River,567000.0,0.567,3.15,0.0,5.076
517,47,Cape Girardeau,774000.0,0.774,2.205,0.075,4.844
518,47,Evansville,783000.0,0.783,2.719,0.0,4.06
519,47,Greenville,729000.0,0.729,1.052,1.959,4.611
520,47,Jonesboro,855000.0,0.855,1.863,0.048,5.766
521,47,Memphis,3303000.0,3.303,1.872,0.966,4.038
522,47,Owensboro,801000.0,0.801,3.423,0.008,4.632
523,47,Paducah,594000.0,0.594,1.571,0.905,3.314
524,47,Princeton,306000.0,0.306,2.429,0.191,2.916
525,47,Robinson,423000.0,0.423,2.136,0.005,5.619
526,47,St. Louis,3366000.0,3.366,1.662,1.896,1.918
527,47,Wood River,576000.0,0.576,3.2,0.0,4.896
528,48,Cape Girardeau,810000.0,0.81,2.308,0.084,4.972
529,48,Evansville,756000.0,0.756,2.625,0.0,4.434
530,48,Greenville,738000.0,0.738,1.038,2.154,4.665
531,48,Jonesboro,783000.0,0.783,1.706,0.103,5.248
532,48,Memphis,3357000.0,3.357,1.903,0.898,4.193
533,48,Owensboro,684000.0,0.684,2.923,0.013,4.203
534,48,Paducah,684000.0,0.684,1.81,0.689,3.864
535,48,Princeton,315000.0,0.315,2.5,0.082,3.592
536,48,Robinson,468000.0,0.468,2.364,0.004,5.707
537,48,St. Louis,3348000.0,3.348,1.668,1.872,1.845
538,48,Wood River,531000.0,0.531,2.95,0.0,4.849
539,49,Cape Girardeau,837000.0,0.837,2.385,0.088,5.267
540,49,Evansville,837000.0,0.837,2.906,0.0,4.005
541,49,Greenville,720000.0,0.72,1.053,2.165,4.556
542,49,Jonesboro,792000.0,0.792,1.725,0.071,5.492
543,49,Memphis,3402000.0,3.402,1.929,0.87,4.206
544,49,Owensboro,693000.0,0.693,2.962,0.017,4.008
545,49,Paducah,666000.0,0.666,1.762,0.506,4.199
546,49,Princeton,333000.0,0.333,2.643,0.096,3.943
547,49,Robinson,459000.0,0.459,2.318,0.013,5.677
548,49,St. Louis,3429000.0,3.429,1.709,1.902,1.84
549,49,Wood River,585000.0,0.585,3.25,0.0,4.769
